"S1","S2"
99,70
78,73
85,63
79,83
89,78
74,77
75,76
85,87
79,101
63,75
81,86
72,85
79,86
79,94
85,76
98,78
80,87
90,70
64,87
71,92
68,67
81,70
76,82
70,71
69,66
86,87
83,90
91,78
71,85
91,79
70,63
80,98
93,72
83,78
73,109
81,76
77,88
74,80
82,80
97,86
96,80
86,79
82,100
81,80
79,86
78,84
74,74
86,89
76,68
64,81
87,73
79,89
99,87
91,69
83,101
70,79
91,84
92,67
79,92
84,87
76,65
79,87
87,89
84,88
93,97
82,96
79,68
87,88
84,82
81,83
85,95
72,80
92,85
70,80
97,86
78,84
75,97
73,91
83,90
79,86
74,85
96,91
76,72
69,74
88,78
80,82
87,85
68,85
70,82
87,109
83,102
76,87
80,78
98,83
100,86
93,83
81,66
104,73
83,91
86,93
94,95
101,91
98,92
82,90
94,87
81,85
81,88
80,80
69,77
84,104
87,76
81,97
73,86
75,90
77,73
76,87
88,95
75,93
84,102
106,79
81,74
98,72
89,91
92,84
85,90
73,90
83,84
100,101
103,81
84,81
84,88
84,87
83,89
89,82
86,84
81,83
91,94
83,78
84,96
83,78
67,68
68,74
91,100
86,87
91,92
78,94
99,81
79,89
88,79
78,73
71,92
77,95
94,95
78,89
91,102
88,86
81,96
82,82
84,82
84,92
107,73
91,83
77,87
88,102
79,91
75,95
76,78
62,73
86,83
72,76
97,75
73,95
98,89
79,92
82,80
87,81
98,84
102,66
82,93
74,79
92,72
85,71
85,80
91,84
80,95
99,70
80,84
76,78
88,103
99,81
73,91
110,92
76,96
91,95
95,87
80,94
79,71
70,71
105,102
66,82
86,66
83,98
80,102
73,70
75,96
83,74
88,84
90,70
82,93
79,83
79,81
83,60
83,75
82,79
64,91
65,91
83,83
82,88
94,79
94,78
71,90
91,95
104,95
89,63
89,88
76,85
73,97
74,89
81,88
77,87
91,77
87,80
77,69
78,80
93,87
74,97
80,92
83,74
77,93
100,75
68,82
81,91
80,81
71,78
82,76
68,87
62,80
68,83
78,85
69,79
83,89
88,92
79,71
85,78
83,63
87,89
90,100
81,92
81,90
76,89
82,105
74,73
95,82
79,82
92,83
85,80
72,75
75,75
94,74
69,95
79,84
85,95
88,70
78,78
79,79
70,92
97,94
89,66
88,83
74,68
79,81
92,90
76,71
85,80
79,86
78,78
78,80
81,88
97,76
83,78
95,78
101,93
85,106
100,82
74,74
75,83
83,86
93,91
97,100
79,78
102,90
103,89
89,60
71,93
78,80
87,69
94,66
100,82
78,69
84,71
87,77
75,79
80,86
88,74
83,84
88,98
79,75
80,83
80,71
91,70
79,88
75,68
91,66
88,94
86,93
89,79
97,85
84,91
89,82
80,89
87,94
76,85
87,93
90,77
87,75
77,77
84,70
83,88
78,82
79,82
81,76
81,74
90,80
88,91
80,79
85,84
78,83
79,80
102,91
81,65
89,85
84,82
67,84
68,74
88,97
90,85
91,84
90,83
79,103
82,81
79,64
93,71
87,82
72,82
81,78
85,86
95,84
94,64
86,73
95,88
87,86
80,84
77,74
75,73
88,80
89,86
80,84
84,96
76,74
70,86
100,74
101,90
70,85
74,85
88,86
82,76
86,85
71,101
69,68
80,67
93,80
84,91
89,85
80,82
91,66
86,79
84,82
81,97
86,75
68,95
90,94
82,88
77,74
69,86
93,67
80,92
96,78
76,82
76,84
87,83
85,78
92,74
76,79
97,89
95,71
73,94
84,78
84,91
77,74
76,80
91,82
83,79
98,85
103,76
81,56
88,80
87,83
98,73
85,101
86,85
98,82
67,77
84,88
79,82
79,86
97,72
74,87
75,82
93,69
102,82
82,79
85,76
85,75
75,84
78,91
83,84
76,93
103,95
72,101
88,88
67,65
90,83
80,68
87,83
80,89
90,81
82,67
83,104
86,103
89,71
75,84
92,74
81,82
81,98
97,86
70,94
97,81
100,85
97,93
74,95
78,79
63,79
85,83
76,72
80,97
80,77
83,87
77,77
84,89
90,93
83,86
80,79
87,79
79,76
88,69
78,80
81,81
72,83
72,68
74,95
84,82
94,81
78,71
90,79
78,76
99,81
83,84
93,69
83,72
78,93
73,82
97,88
87,87
70,73
81,79
67,84
77,92
101,94
76,78
87,89
91,88
77,95
101,83
65,76
90,75
82,78
84,72
83,79
93,72
80,77
76,83
77,89
64,83
64,83
79,85
80,91
76,88
77,91
69,100
77,87
84,89
82,69
79,88
88,77
111,67
87,78
81,81
64,90
88,83
80,86
70,73
83,92
82,90
98,72
85,80
87,77
103,94
79,92
80,107
75,83
91,89
77,86
75,75
86,75
83,84
74,81
74,94
83,87
71,77
77,80
86,84
95,101
89,89
91,80
100,79
75,84
81,96
77,75
71,85
97,75
91,72
84,69
70,60
95,74
79,88
65,73
84,89
64,90
73,78
66,84
66,87
85,82
69,106
81,83
90,90
89,84
103,74
94,74
83,93
75,82
83,85
87,94
96,95
99,96
82,80
76,87
79,89
82,81
96,88
80,86
80,79
92,89
90,70
64,76
74,79
90,89
72,83
100,78
85,82
53,89
78,77
84,81
81,88
90,88
83,74
78,75
80,91
72,75
95,86
95,77
80,88
83,80
88,82
75,79
76,87
99,86
95,79
82,77
65,81
90,84
91,88
95,90
78,80
93,80
83,78
95,91
71,77
90,70
90,99
82,79
83,76
83,90
86,89
103,93
90,102
85,87
84,65
99,91
76,88
84,72
106,94
97,81
84,70
86,82
60,81
110,86
73,91
86,90
86,82
79,84
85,71
100,68
81,68
92,78
84,81
76,75
68,82
83,79
83,94
86,84
92,89
111,98
97,84
88,64
73,78
84,99
100,75
99,79
88,97
70,94
83,91
82,84
73,81
88,82
90,68
76,99
97,86
78,72
83,78
82,80
89,82
71,88
77,80
85,76
79,84
77,78
82,85
77,82
78,88
70,65
87,85
74,82
89,59
85,72
93,87
92,78
94,99
75,84
86,90
81,85
99,89
75,79
106,85
103,75
69,92
81,74
75,96
79,80
97,83
71,84
98,83
84,86
79,68
99,80
69,64
99,91
102,81
76,71
89,106
89,86
88,86
76,96
78,89
82,80
85,101
92,86
88,98
92,91
81,71
90,75
86,77
117,77
94,80
80,95
82,76
76,67
75,89
90,76
86,80
94,93
88,84
90,79
76,80
81,84
75,99
84,92
84,77
96,86
90,77
88,110
97,84
76,72
77,86
67,92
81,94
92,88
61,81
94,86
79,84
100,73
95,79
73,85
88,82
93,75
76,77
84,89
78,95
90,76
76,82
80,88
91,75
78,85
81,76
89,89
88,85
89,80
92,75
89,91
103,75
87,81
103,66
85,80
104,85
84,76
88,85
93,79
80,89
76,76
70,79
82,86
79,82
97,104
84,78
85,66
85,81
93,94
86,78
68,93
74,77
82,81
82,106
77,78
65,94
93,95
89,101
84,73
69,84
83,97
83,83
73,90
77,93
91,81
77,87
90,99
103,92
77,93
89,78
85,77
82,91
74,89
85,79
87,76
91,80
78,80
67,80
78,88
77,94
71,82
76,68
78,84
76,67
82,89
95,85
92,85
93,59
96,81
82,86
84,90
85,97
100,75
66,76
85,80
83,92
84,79
78,84
79,81
86,80
78,74
93,78
69,77
75,78
78,70
77,95
76,78
77,77
74,88
76,85
86,91
78,90
87,94
71,73
80,81
70,82
106,88
91,96
68,83
89,86
76,85
83,103
76,89
67,78
99,84
66,89
84,75
77,81
82,76
81,82
88,98
92,82
78,79
79,76
83,75
75,102
99,68
87,80
108,112
70,77
83,98
90,90
65,88
100,76
72,68
80,79
88,92
82,88
90,76
67,101
86,88
59,83
60,95
76,84
83,69
95,79
88,99
69,83
84,76
90,91
77,88
73,89
81,80
89,79
80,82
82,76
88,87
83,70
85,84
82,97
76,83
92,85
100,84
87,75
68,79
90,79
82,97
80,72
87,72
89,84
93,85
77,92
96,84
80,85
95,61
86,90
91,76
79,87
71,86
73,91
73,77
101,83
82,93
80,76
71,78
99,76
82,79
68,89
90,76
64,67
71,83
78,93
74,88
84,78
80,77
91,81
68,96
73,83
77,79
76,91
67,102
74,92
88,76
87,86
82,96
93,85
90,83
92,82
63,88
92,82
93,105
64,91
72,87
84,62
91,72
85,96
88,76
106,84
75,95
89,85
73,83
91,106
87,70
78,98
113,84
80,83
83,75
96,97
90,77
94,82
89,103
80,68
86,92
96,92
97,81
95,66
96,86
84,72
87,93
91,80
84,82
66,81
89,102
72,67
90,73
90,86
85,87
73,62
86,74
79,86
98,99
94,71
85,80
107,93
78,68
82,81
83,103
87,88
73,74
96,78
70,78
99,79
88,94
79,98
86,78
86,71
83,84
80,99
93,71
68,68
93,90
74,85
91,77
83,84
62,92
73,87
86,85
82,99
72,65
93,102
89,83
90,69
86,72
103,89
77,104
81,87
75,95
82,92
72,68
78,85
87,82
91,83
76,87
80,63
75,78
85,77
79,82
86,73
87,91
94,79
75,90
81,91
78,88
85,75
100,69
72,83
82,99
78,89
87,80
73,82
72,73
79,92
77,84
81,65
89,77
81,91
73,80
101,77
75,71
78,68
96,85
74,73
81,80
77,87
96,80
109,70
76,85
83,71
86,76
90,102
79,83
73,104
86,78
74,89
90,106
90,84
71,62
89,81
79,82
71,79
100,92
82,79
86,81
74,81
85,81
77,79
78,80
87,68
81,96
90,91
88,90
81,76
72,76
95,86
76,65
80,81
92,89
92,79
100,80
88,71
74,95
83,78
80,79
97,80
76,71
88,79
86,86
92,84
83,91
79,96
81,78
88,77
85,85
89,82
69,65
83,91
86,82
78,75
85,75
80,83
103,101
89,92
79,88
87,77
80,89
75,98
89,88
82,66
77,90
89,69
68,84
99,77
75,85
79,75
85,107
72,72
79,82
86,77
73,80
75,85
65,95
99,83
88,82
83,82
84,70
87,94
77,88
80,86
85,87
92,59
96,80
78,87
86,84
79,88
96,73
80,79
88,80
94,75
76,82
83,84
109,74
78,79
87,100
83,79
70,78
80,73
68,87
71,81
80,93
88,83
60,86
67,81
98,87
90,91
73,96
69,96
87,71
77,93
84,83
73,86
84,84
82,80
80,93
94,85
88,77
85,102
68,78
84,84
81,67
74,76
87,86
97,73
74,91
84,85
82,78
64,87
71,87
71,104
98,82
83,76
100,78
88,87
83,91
69,84
75,87
109,91
100,87
106,77
76,63
80,74
79,87
87,83
81,83
95,96
78,81
105,89
95,67
80,88
97,75
90,82
90,75
76,78
95,73
69,81
84,96
96,84
81,85
91,79
81,87
85,76
86,65
87,85
60,91
105,104
67,83
85,93
88,72
89,99
83,71
80,72
74,86
81,76
66,95
62,79
86,78
68,85
93,84
74,70
95,77
80,77
89,69
82,85
80,79
97,91
75,80
93,100
85,89
78,57
82,82
84,80
93,85
88,67
79,79
69,75
91,72
107,80
89,90
100,64
97,74
99,76
86,80
80,95
102,72
88,83
88,87
77,94
96,84
73,85
84,80
85,79
77,89
101,92
85,88
76,78
80,88
95,82
88,73
90,77
74,86
73,78
95,85
85,77
82,98
70,88
84,76
77,74
85,83
84,87
92,82
98,78
83,74
78,79
77,71
70,75
110,91
73,77
80,75
92,90
75,81
90,80
88,75
76,74
90,92
77,98
90,92
74,65
84,70
88,82
100,90
80,79
83,78
76,81
67,101
84,83
76,85
77,66
74,97
95,62
82,84
92,78
98,76
102,81
76,89
72,91
101,97
91,69
85,81
84,85
68,93
70,80
94,71
88,91
77,82
91,79
80,70
75,70
89,77
83,97
85,87
82,73
86,91
88,86
90,77
90,88
83,83
88,89
78,78
85,80
91,83
91,99
73,87
83,84
70,85
84,84
82,101
92,87
83,87
81,86
69,89
72,93
82,68
75,86
92,91
87,83
88,89
83,94
89,71
91,88
101,88
97,75
72,88
85,83
69,100
79,89
99,88
82,83
65,74
63,75
80,75
68,90
89,82
81,88
84,78
82,75
82,84
77,80
78,102
92,82
90,84
81,78
77,81
88,92
89,64
89,79
78,72
84,81
81,73
89,84
80,76
90,100
63,74
94,79
74,81
80,68
86,88
84,88
90,94
97,88
80,77
88,72
89,93
74,82
77,79
86,81
95,80
79,80
94,89
81,68
88,73
84,89
92,82
84,77
87,96
76,82
90,93
73,87
107,99
71,110
72,96
94,89
70,97
86,94
93,78
74,95
85,94
90,71
67,76
78,63
74,75
105,80
99,72
70,78
76,91
86,94
78,82
73,87
85,88
77,74
82,81
77,86
101,89
80,76
94,76
85,89
74,88
78,86
82,97
92,98
93,80
61,77
67,74
71,84
84,72
96,81
96,66
85,71
93,83
73,95
86,76
82,74
86,90
80,87
85,77
76,79
73,71
85,84
86,86
89,90
85,77
87,83
82,79
92,85
71,95
62,77
86,76
102,96
86,80
78,95
88,81
85,75
71,77
87,92
96,100
77,71
87,84
77,95
83,87
82,77
79,79
84,87
100,88
85,78
95,84
93,86
86,76
63,83
90,84
98,75
94,87
84,88
85,81
75,87
75,79
89,92
83,71
86,93
80,87
70,74
85,93
77,85
78,85
86,95
77,92
86,86
98,94
72,76
86,79
81,95
91,93
81,84
87,78
84,75
89,91
86,83
85,100
75,102
89,79
75,88
86,73
104,82
73,84
82,82
98,94
89,82
89,76
81,84
89,96
95,81
98,74
73,75
63,83
93,88
83,88
91,92
67,88
76,92
82,105
92,78
89,82
94,97
97,77
89,86
90,73
82,103
93,72
64,97
86,90
88,78
94,84
101,79
82,76
76,83
81,78
84,92
79,88
86,89
85,85
94,82
73,83
81,92
83,85
67,87
79,90
79,84
81,69
83,91
82,89
77,79
72,89
94,76
82,83
99,75
86,92
89,83
98,82
68,87
81,75
69,85
91,86
95,89
79,88
96,71
94,75
80,87
88,75
84,79
86,95
82,81
95,79
77,78
94,95
86,93
95,81
87,84
105,84
75,107
80,88
72,82
85,91
91,81
75,98
68,87
82,73
64,86
89,65
87,89
74,93
90,107
99,79
78,66
77,69
73,88
78,81
75,79
74,82
82,75
100,99
92,87
77,81
84,82
73,79
85,85
79,98
76,94
80,77
74,86
78,94
106,105
77,77
87,80
95,77
86,84
91,76
71,102
91,100
91,80
84,76
69,85
66,93
93,86
68,96
97,82
82,99
83,88
77,70
77,76
90,77
71,101
72,86
89,106
80,90
78,62
82,101
82,100
86,82
87,82
77,96
91,98
71,87
87,85
96,81
89,94
85,78
96,73
94,73
80,88
98,76
80,94
88,94
78,96
86,84
82,75
108,83
87,88
91,87
78,94
78,84
77,96
87,67
87,80
82,81
74,78
82,89
76,93
91,60
82,67
77,72
96,67
87,82
97,64
83,74
81,85
77,76
94,79
73,83
82,79
74,82
72,66
66,87
79,72
88,78
86,86
81,86
88,76
72,94
77,73
59,102
79,68
80,84
79,70
82,79
83,91
90,102
69,76
73,76
87,85
86,73
91,83
105,78
87,72
88,85
81,74
95,85
82,78
89,91
99,78
84,78
85,80
85,83
78,84
67,85
76,101
77,69
78,77
68,88
86,93
89,81
96,84
72,75
81,88
77,86
81,101
71,63
68,75
79,92
76,80
84,72
90,95
88,98
91,81
85,80
91,91
73,102
89,77
78,78
76,92
75,78
89,98
76,71
86,73
91,94
81,84
79,70
81,68
89,79
94,74
83,94
93,79
80,79
63,80
77,80
74,87
79,74
85,81
76,89
80,85
85,76
90,91
66,85
79,78
78,80
95,68
89,79
102,66
81,77
74,77
71,88
115,81
90,74
87,87
88,84
76,90
80,89
97,99
86,83
80,76
89,67
97,70
74,97
88,99
69,99
81,89
75,76
85,88
82,80
95,89
79,89
75,80
80,80
81,68
83,75
87,91
94,79
74,95
83,87
78,87
77,94
87,78
95,86
97,78
111,80
87,89
100,81
89,87
74,97
73,87
88,84
78,81
78,91
70,85
68,79
83,80
89,72
85,87
92,67
81,73
83,81
95,76
82,84
71,72
94,106
89,97
74,81
84,74
91,91
87,83
81,76
83,92
78,86
74,80
81,64
75,83
100,83
69,85
58,70
75,82
92,83
69,87
92,78
88,70
74,92
83,89
110,65
90,76
81,100
90,81
77,79
83,77
69,69
89,82
86,85
88,73
70,93
91,79
85,85
95,74
75,86
83,90
74,73
94,81
80,66
92,94
73,87
67,73
68,79
93,86
76,65
88,78
92,78
102,83
72,73
75,76
83,100
78,109
91,68
78,89
84,81
85,72
83,77
98,79
74,85
83,83
89,84
77,82
71,69
82,78
82,72
73,77
74,78
94,89
98,89
71,79
84,75
91,83
85,83
78,95
95,81
91,92
87,79
90,76
80,75
82,90
98,88
79,83
76,73
85,89
77,88
82,109
68,75
78,82
97,84
78,77
75,78
65,72
78,76
77,93
77,79
82,80
104,97
87,86
92,92
82,68
78,85
83,88
80,99
70,78
89,89
78,76
81,69
96,86
60,108
101,76
93,87
94,68
79,84
79,84
82,86
74,85
97,88
75,84
73,84
70,89
89,89
93,91
89,84
75,87
70,100
86,86
80,85
84,74
95,78
73,97
73,70
72,83
88,80
87,77
82,92
91,97
98,84
63,96
91,80
62,71
92,84
74,94
101,83
92,79
77,84
82,61
85,77
87,79
70,78
84,68
87,75
86,95
80,83
81,92
81,96
80,71
70,89
81,79
77,73
100,76
76,76
87,80
88,70
93,85
100,88
87,84
84,104
73,70
78,96
92,82
85,86
107,98
84,94
82,75
73,74
84,69
79,80
69,76
79,80
103,90
77,94
84,70
77,69
99,70
69,78
73,93
66,81
102,81
73,73
84,79
76,76
90,77
75,83
73,81
92,76
90,104
84,82
82,73
87,75
75,82
96,86
75,85
78,78
79,99
72,80
78,90
93,92
89,85
84,89
67,76
116,98
73,72
89,88
83,99
89,81
70,75
89,79
90,90
81,66
95,92
88,83
85,85
76,83
86,70
91,78
90,71
80,78
80,80
88,92
83,81
79,83
69,70
67,80
87,83
82,73
81,73
84,71
82,90
86,74
80,83
85,95
79,75
70,79
77,82
82,100
84,74
81,75
84,65
87,85
81,82
83,69
81,94
91,83
79,69
89,80
76,82
88,112
85,88
75,84
73,89
73,85
81,69
108,92
76,76
75,98
72,80
107,66
73,85
91,90
81,67
82,84
89,91
82,86
94,82
77,96
75,94
100,85
81,87
76,75
80,75
77,89
103,80
92,90
84,87
80,82
78,77
91,76
77,79
96,77
79,69
83,79
91,69
77,79
78,96
72,95
86,87
88,75
87,86
80,81
94,80
99,74
81,89
75,92
75,87
73,91
72,87
75,87
72,89
76,79
95,82
77,85
91,84
83,82
74,78
97,77
89,94
86,83
79,69
64,77
88,90
94,83
80,88
80,77
89,85
77,70
84,87
83,93
86,88
71,84
105,94
73,99
77,74
79,85
88,71
82,77
80,87
80,86
83,89
89,70
90,78
82,79
76,97
90,87
71,87
78,74
98,87
87,92
96,100
84,89
78,85
91,80
92,78
82,73
85,96
79,98
101,64
91,74
79,80
86,77
65,73
74,75
76,84
72,86
72,87
82,79
79,72
74,85
72,93
96,85
83,83
90,90
103,88
91,77
72,82
81,91
78,65
83,83
102,90
100,77
78,72
93,66
93,79
88,92
74,83
85,69
99,82
82,92
73,83
75,82
76,80
80,86
75,75
92,90
83,65
90,100
87,84
94,68
94,88
76,94
88,66
73,103
75,99
85,80
81,94
79,90
69,76
90,64
90,91
78,77
85,88
89,82
74,72
76,87
79,100
85,80
89,70
70,87
82,92
83,90
73,90
108,67
91,84
94,97
72,93
95,82
91,98
89,67
99,79
72,86
74,77
82,68
81,90
76,92
70,75
81,91
86,73
81,86
108,104
76,93
92,94
83,80
82,82
78,78
78,87
85,89
84,80
78,74
82,79
76,84
86,86
81,91
76,83
102,83
81,68
76,77
78,95
81,99
83,69
79,76
75,102
79,78
69,79
83,100
96,91
79,76
79,86
78,89
65,84
86,88
100,98
86,80
84,76
88,96
62,87
75,89
84,91
82,74
86,88
70,80
78,80
90,82
74,72
81,70
91,82
82,83
89,69
84,86
91,70
97,75
89,90
68,86
93,86
78,77
83,85
66,91
78,84
86,75
71,60
66,94
81,81
70,85
100,92
83,81
90,84
84,87
79,85
77,94
87,89
87,85
89,83
80,85
98,88
85,70
91,83
81,87
80,92
95,93
74,63
104,84
84,93
74,84
72,86
84,76
84,80
69,82
65,93
88,84
71,94
74,79
91,75
78,77
70,76
90,95
89,85
82,85
74,93
65,74
85,85
82,92
78,83
91,71
83,88
97,86
90,103
79,83
86,90
111,96
95,80
87,74
82,79
82,85
97,71
95,92
86,79
82,77
75,92
73,95
78,80
77,92
83,91
82,78
87,86
74,79
76,99
84,90
91,92
76,71
87,84
78,77
86,80
70,72
96,84
93,80
85,77
53,87
88,89
86,82
87,93
74,85
96,106
94,93
91,80
86,79
82,75
79,78
66,88
82,96
80,74
90,84
75,85
99,72
88,84
86,81
86,90
67,90
70,75
97,77
85,84
79,83
78,69
84,83
98,72
77,82
86,89
80,69
95,82
77,101
80,88
89,69
92,98
90,70
75,71
84,90
79,80
72,78
95,88
76,77
89,85
101,77
87,74
85,94
109,76
78,81
74,89
82,90
98,90
102,78
85,75
84,78
73,80
93,76
70,95
91,87
75,98
86,87
90,81
70,84
94,85
92,70
72,83
77,96
77,95
96,81
95,74
74,96
83,92
78,87
86,95
88,79
89,90
70,100
75,88
89,76
83,99
74,88
88,76
71,81
86,79
78,93
102,70
70,68
83,81
75,79
93,86
73,77
77,79
79,85
84,92
90,77
79,65
82,96
87,87
65,83
85,81
88,78
79,88
81,78
75,86
80,99
93,81
72,67
77,82
71,78
100,67
73,82
72,76
95,82
96,94
94,92
82,103
97,94
85,88
75,101
91,88
78,78
77,64
86,92
78,111
84,86
86,107
68,84
102,86
91,72
96,73
73,80
87,91
88,104
85,80
84,79
65,102
78,68
111,71
95,93
84,82
66,79
70,85
76,63
82,74
80,73
81,77
75,94
75,91
67,73
79,75
65,81
82,88
82,83
90,83
77,92
70,98
83,84
77,80
75,77
72,74
76,84
74,88
87,101
86,76
86,80
90,92
74,80
91,90
103,78
87,77
88,92
79,66
97,83
69,83
78,62
81,85
63,99
74,77
85,90
86,82
78,90
76,82
101,93
82,86
78,81
84,89
81,77
86,70
83,88
88,73
83,84
77,77
93,72
85,73
77,88
89,88
98,74
84,83
83,93
74,81
68,89
80,91
80,83
93,78
86,87
76,78
71,94
100,83
76,98
71,96
88,84
84,97
79,78
92,63
89,66
82,76
78,75
77,86
67,83
101,82
78,81
90,70
88,86
86,77
95,78
100,84
72,82
83,87
63,93
75,76
85,71
88,87
86,91
71,101
73,73
94,90
94,88
81,98
83,81
80,83
70,88
83,81
71,77
82,83
80,80
80,70
80,76
73,63
87,78
75,88
77,80
69,96
90,93
90,84
82,79
74,94
94,68
79,66
99,65
89,74
91,84
86,79
91,72
78,73
76,78
88,82
80,82
81,77
75,70
81,88
74,91
74,86
80,86
83,88
96,99
87,96
85,62
89,78
83,74
82,83
92,84
80,97
97,91
95,88
89,92
74,80
77,101
75,86
84,70
82,102
77,86
74,79
83,90
84,78
88,79
74,89
94,67
89,95
85,72
83,75
88,92
75,70
86,76
73,103
83,69
93,83
81,69
84,83
96,77
86,77
76,84
88,80
81,74
87,71
83,93
76,76
78,78
90,77
97,72
74,74
71,86
78,90
88,87
86,77
76,100
73,79
95,78
74,97
86,85
83,75
85,93
81,86
72,72
85,82
88,76
83,73
74,75
78,69
93,71
80,90
75,93
74,84
81,98
78,83
88,71
77,78
96,76
81,97
82,84
79,74
79,89
78,80
93,80
83,81
79,76
83,75
82,88
103,88
84,86
82,69
83,75
79,87
74,98
92,91
90,62
81,83
60,89
75,72
74,90
70,70
77,87
77,87
93,79
71,68
81,95
89,74
98,86
79,81
92,89
82,80
96,94
74,88
107,72
72,96
80,95
65,101
85,94
96,81
86,62
83,91
92,80
75,80
81,67
86,72
76,86
80,78
74,93
73,81
80,86
89,76
88,86
99,85
89,75
84,85
86,88
78,77
86,97
101,73
76,103
89,92
88,84
97,83
85,76
61,79
87,85
68,99
84,84
76,69
70,80
79,75
88,74
77,78
96,78
71,78
85,76
58,85
78,99
96,84
81,80
72,84
77,98
94,85
98,80
71,80
88,63
90,74
77,95
108,99
86,73
85,73
78,88
77,85
77,83
81,84
72,81
88,83
72,82
79,91
76,84
92,83
79,73
76,81
91,86
86,87
87,78
77,99
75,69
87,93
69,89
79,84
91,90
66,79
82,85
88,61
69,70
94,98
81,88
86,80
84,64
86,106
53,77
88,83
85,62
81,90
88,87
75,88
79,79
86,81
61,86
82,81
78,92
77,79
85,79
83,81
73,76
94,72
90,102
87,103
88,72
82,87
86,73
73,90
97,80
87,82
69,83
89,87
79,93
87,80
87,87
86,89
75,76
88,96
81,96
81,75
75,81
79,65
81,82
89,75
74,86
81,80
75,94
67,78
97,97
92,84
84,87
81,80
80,73
80,69
81,83
79,85
82,89
77,73
73,97
73,79
79,74
76,84
80,78
81,85
88,101
89,94
91,82
79,87
81,79
79,77
82,80
92,82
77,78
80,84
78,81
65,86
91,80
96,92
79,82
78,77
96,80
99,86
86,91
86,86
79,80
94,86
78,84
93,75
92,74
84,87
66,88
85,86
100,88
65,72
89,88
88,65
81,74
80,82
78,86
88,85
75,74
68,87
82,104
69,75
91,87
76,80
76,95
86,86
83,87
78,87
83,83
94,79
93,87
83,87
95,70
80,80
79,107
94,76
75,81
86,90
70,82
95,103
92,85
88,74
58,94
85,96
86,99
73,71
91,75
82,79
85,97
72,82
86,74
70,80
68,95
73,97
96,91
82,88
91,86
95,88
91,80
80,86
76,73
78,81
83,85
64,67
90,82
60,78
89,85
85,77
80,82
78,89
90,92
82,85
93,81
81,69
98,89
65,82
80,90
87,82
86,76
81,95
81,84
86,92
84,85
75,80
82,102
86,80
73,101
86,100
100,77
92,68
82,84
65,60
90,80
83,76
82,69
98,94
91,73
89,81
78,80
93,79
84,73
79,84
96,74
73,103
89,82
62,77
84,90
85,79
93,96
82,76
98,82
72,86
87,83
82,105
80,100
73,93
79,100
69,81
83,80
96,106
94,70
85,71
78,86
73,79
91,95
