"S1","S2"
2,0
1,0
1,0
0,2
2,0
1,0
1,0
0,1
0,28
1,0
0,1
1,0
2,0
0,21
1,0
6,0
1,0
0,2
0,1
4,2
1,0
1,0
4,0
1,0
0,1
1,0
35,40
4,0
1,0
1,0
1,0
1,0
2,0
38,39
0,6
4,0
0,1
3,0
1,0
0,2
0,1
11,2
1,0
0,2
1,0
1,0
0,2
0,1
44,45
0,1
0,1
3,0
0,27
0,20
1,0
4,0
7,0
1,0
0,1
1,0
0,1
1,0
7,3
0,1
0,2
1,0
0,1
2,0
4,0
1,0
5,0
1,0
3,0
0,1
46,36
0,1
2,0
2,0
0,1
1,0
1,0
1,0
0,1
0,1
0,26
0,2
1,0
0,1
1,0
0,15
2,0
2,0
1,0
1,0
0,1
0,1
0,1
17,3
1,0
1,2
37,47
2,0
59,48
1,0
0,1
1,0
4,0
3,0
1,0
47,44
2,0
0,1
0,1
1,0
1,0
2,0
0,20
9,46
1,0
0,2
37,48
40,52
1,0
3,0
1,0
2,0
0,1
2,0
2,0
2,0
1,0
1,0
1,0
0,1
1,0
1,0
0,1
1,0
0,2
34,43
1,0
1,0
6,2
1,0
0,3
1,0
0,28
0,1
0,6
1,0
1,0
2,0
0,1
0,2
12,0
6,0
3,0
3,0
0,2
3,0
1,0
0,1
1,0
16,43
5,0
3,0
0,1
3,0
0,1
1,0
0,1
0,2
2,0
45,38
56,41
6,35
0,2
45,57
1,0
1,0
1,0
32,43
1,0
12,0
4,0
41,44
1,0
1,0
0,1
1,0
1,0
0,1
0,1
5,0
1,0
1,0
0,2
51,40
0,2
0,3
2,1
0,1
0,1
20,1
1,0
0,2
1,0
1,0
0,3
1,0
1,0
0,1
0,1
31,43
1,0
38,45
0,3
1,0
0,2
1,0
0,13
0,2
0,1
1,0
1,0
0,1
6,0
4,0
0,1
1,0
1,0
33,37
2,0
40,48
1,0
51,36
1,0
0,1
1,0
1,0
1,0
0,7
0,1
5,0
0,1
0,1
51,37
0,1
1,0
0,4
0,1
0,1
1,0
0,1
1,0
3,0
1,0
1,0
37,39
1,0
1,0
0,1
1,0
1,0
0,3
1,0
0,1
0,1
1,0
0,2
49,46
0,1
0,1
0,6
1,0
1,0
0,1
1,0
0,1
3,0
0,1
0,1
1,0
0,1
3,0
1,0
6,0
0,2
1,0
1,0
1,0
0,1
1,0
0,1
1,0
1,0
1,0
0,1
0,3
0,8
0,2
0,27
0,1
0,1
1,0
4,0
0,3
0,1
11,37
1,0
0,12
0,2
1,0
1,0
42,30
3,31
1,0
2,0
2,0
0,1
3,0
0,1
3,0
2,0
1,0
1,0
2,0
0,1
2,0
1,0
1,0
1,1
1,0
0,29
1,0
1,0
0,1
1,0
2,0
1,0
11,11
1,0
0,1
0,3
3,3
0,1
1,0
18,44
36,41
1,0
1,0
3,0
33,39
0,1
1,0
4,0
0,1
2,0
1,0
0,1
1,0
3,2
9,0
1,0
51,43
42,42
0,1
1,0
50,46
1,0
2,0
0,24
0,1
1,0
2,0
0,1
0,1
1,0
4,2
0,2
13,0
0,6
0,5
0,3
1,0
0,1
0,1
0,2
0,2
2,0
47,34
1,0
0,2
1,0
50,45
3,0
2,0
1,0
23,3
0,1
0,2
1,0
4,0
0,2
0,1
40,47
0,1
3,0
1,0
3,0
1,0
1,0
9,0
0,2
1,0
4,0
2,0
2,0
0,2
0,1
10,0
0,6
0,1
0,3
1,0
9,0
0,1
0,2
0,1
1,0
0,2
1,0
1,0
0,3
1,0
0,1
2,0
38,49
1,0
0,2
2,0
1,0
0,1
1,0
8,0
56,40
48,38
1,0
2,0
3,20
2,0
6,0
2,4
1,0
1,0
0,2
1,0
2,2
0,1
38,43
1,0
0,1
10,0
1,0
0,1
1,0
3,0
1,0
1,0
1,0
1,0
1,1
1,0
2,0
1,0
39,46
38,45
1,0
0,25
0,1
2,22
0,1
0,1
1,0
1,0
1,0
1,0
0,4
1,0
1,0
4,0
0,1
0,1
1,0
16,48
1,0
33,31
2,0
2,0
1,0
0,2
45,38
8,0
2,0
1,0
1,0
1,0
0,2
1,0
0,2
43,39
1,0
7,0
1,0
0,8
1,0
0,1
7,2
1,0
34,41
0,2
1,0
1,0
0,1
0,1
0,4
0,2
3,0
43,48
0,1
0,1
1,0
0,3
1,0
0,18
16,41
1,0
0,1
2,0
0,1
0,26
3,0
1,0
1,0
0,2
0,1
2,0
0,1
47,34
2,0
0,1
1,0
1,0
0,2
0,2
3,0
44,50
1,0
1,0
0,4
0,9
0,2
0,1
3,4
46,44
53,50
13,32
1,0
3,0
1,0
0,12
2,0
1,0
44,40
0,8
0,1
0,4
0,1
1,0
2,0
1,0
1,0
1,0
2,0
1,0
2,0
0,2
2,0
8,0
2,0
1,0
8,2
0,1
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
41,48
0,1
1,0
0,4
4,0
0,3
8,0
1,0
0,13
1,0
2,0
2,0
0,1
0,14
1,0
2,0
1,0
1,0
3,0
2,0
1,0
0,2
0,1
1,0
44,47
1,0
1,0
0,1
3,0
1,0
0,1
1,0
0,1
1,0
0,1
1,0
0,2
1,0
3,0
37,42
0,20
5,0
1,0
1,0
5,8
0,1
0,1
5,0
0,1
1,0
0,1
1,0
12,2
5,0
1,0
1,0
1,0
1,0
1,0
3,0
2,0
35,38
1,0
0,1
1,0
0,1
1,0
2,0
1,0
0,1
5,0
1,0
0,2
0,4
0,4
1,0
0,1
0,3
1,0
2,0
2,0
40,41
0,1
4,0
1,0
0,15
7,0
0,1
0,1
0,1
1,0
41,37
4,0
0,10
1,0
37,39
0,2
0,2
2,0
2,0
2,0
1,0
14,38
1,0
3,0
44,47
40,47
1,0
0,2
1,0
43,34
0,1
1,0
39,45
2,0
3,0
1,0
1,0
0,24
13,1
1,0
2,0
2,0
1,0
1,0
1,0
1,0
0,1
41,33
20,38
1,0
1,0
0,10
1,0
0,2
2,0
2,0
0,2
1,0
1,0
1,0
0,1
0,1
0,2
1,1
1,0
1,0
1,0
1,0
0,2
1,0
2,0
1,0
0,3
0,1
0,4
1,0
3,0
1,0
0,1
0,2
1,0
1,0
0,1
0,2
2,0
2,0
1,0
1,0
1,2
0,16
2,0
2,0
3,0
1,0
0,1
3,0
1,0
1,0
5,0
0,1
5,2
1,0
3,0
1,0
1,1
2,0
2,0
42,37
0,1
2,0
47,36
8,0
0,1
1,0
0,1
1,0
0,1
0,1
0,2
3,0
1,0
29,3
1,0
0,3
0,1
1,0
4,0
2,0
1,0
1,0
3,0
0,1
1,0
1,0
0,2
0,1
1,0
1,0
1,0
1,0
35,56
35,47
1,0
1,0
0,1
1,0
46,39
42,39
0,1
0,17
2,0
2,0
0,1
1,0
39,46
1,0
0,1
1,0
23,3
54,40
4,0
7,2
0,1
44,50
1,0
4,0
0,1
30,49
1,0
34,43
2,0
0,2
1,0
1,0
0,1
2,0
35,44
35,36
1,0
6,1
4,0
0,2
0,1
0,1
2,26
2,0
0,1
0,4
0,2
1,0
5,0
0,1
1,0
57,32
2,0
1,0
1,0
1,0
0,2
1,0
47,33
2,0
3,0
0,1
1,0
0,17
0,1
3,0
1,0
3,4
0,1
0,1
1,0
1,0
1,0
2,0
1,0
1,0
0,1
0,1
0,1
0,2
0,8
3,0
2,0
44,38
3,0
1,0
0,5
3,0
2,0
5,0
1,0
0,1
17,1
0,2
0,1
0,1
6,0
0,1
0,12
0,1
1,0
0,2
1,0
1,0
0,1
0,3
0,3
1,0
1,0
48,42
0,1
1,0
0,1
2,0
2,0
0,2
1,0
0,8
0,4
1,0
38,37
28,45
1,0
3,0
0,4
0,1
0,1
1,0
47,49
31,30
1,0
1,0
1,0
3,0
1,0
5,0
0,1
3,6
4,0
19,3
1,0
1,0
37,55
3,0
0,1
35,33
0,1
0,1
0,5
0,1
1,0
1,0
44,34
1,0
2,0
1,0
1,0
34,30
4,1
0,1
1,0
1,0
0,1
6,0
0,1
0,3
0,1
0,1
0,6
1,0
2,0
1,0
0,2
0,1
16,36
0,2
5,0
0,1
3,0
0,1
0,1
18,30
1,0
4,1
0,2
0,1
3,0
0,3
1,0
0,2
0,1
0,1
1,0
0,17
1,0
0,2
0,1
0,1
53,42
1,0
1,0
1,0
2,0
1,0
1,0
0,1
1,0
0,1
0,2
1,0
40,56
3,0
1,0
4,19
1,0
0,9
1,0
2,0
6,0
6,0
1,28
1,0
2,0
2,0
0,1
0,1
1,0
1,0
1,0
0,1
1,0
1,0
1,0
44,41
4,0
0,25
0,4
0,1
1,0
0,2
0,1
0,1
0,2
0,1
1,0
1,0
0,1
12,41
3,0
1,0
0,1
18,8
2,0
2,0
2,0
1,0
0,1
2,0
0,1
1,0
0,3
9,0
2,0
1,0
0,1
0,1
1,0
0,15
4,0
36,44
2,0
1,0
0,2
1,0
46,45
2,0
0,1
0,2
1,0
1,0
0,11
0,2
1,0
0,1
0,3
0,1
0,3
8,17
0,1
2,0
1,0
3,0
0,1
0,14
1,0
0,1
5,0
1,0
37,39
21,2
1,2
1,0
1,0
55,42
0,6
1,0
2,0
0,1
0,3
1,0
3,0
1,0
10,13
0,1
1,0
3,0
40,44
0,1
1,0
1,0
0,2
0,1
1,0
40,37
45,28
2,0
1,0
1,0
1,0
0,6
0,1
49,64
1,0
47,44
0,3
1,0
1,0
1,0
1,0
43,45
0,1
1,0
1,0
1,0
1,0
0,4
1,0
1,0
1,0
2,0
1,0
2,0
1,0
1,0
2,0
0,2
0,19
3,0
2,0
2,0
0,1
1,0
1,0
1,0
2,0
0,3
0,1
0,20
2,0
0,1
0,6
4,0
4,0
0,1
1,0
42,29
0,1
1,0
0,1
0,1
0,5
0,2
1,0
1,0
43,32
0,1
1,0
2,0
1,0
39,36
40,39
0,1
1,0
0,19
1,0
22,2
0,1
1,0
12,0
1,0
1,0
42,49
0,1
2,0
1,0
40,33
8,4
2,0
4,1
0,21
20,33
16,18
0,2
1,0
0,1
0,1
3,0
0,1
1,0
1,0
0,18
3,0
3,0
0,3
1,0
48,29
1,0
43,36
1,0
0,1
38,52
0,2
1,0
1,0
38,39
0,6
0,2
3,0
0,2
0,1
0,1
0,1
1,0
1,0
0,2
3,1
1,0
0,1
49,45
0,2
0,1
1,0
0,25
2,0
0,1
5,0
0,1
1,0
0,1
1,0
1,0
0,1
8,0
1,0
10,35
44,41
0,2
1,0
1,0
2,0
0,1
5,0
0,19
0,1
0,1
3,0
2,0
0,1
1,0
2,0
1,0
42,37
0,3
0,1
2,0
41,57
0,1
1,0
0,1
0,5
45,42
12,0
0,1
0,1
1,0
5,0
0,1
26,40
3,0
45,32
0,1
2,0
3,0
2,0
0,1
1,0
0,1
1,0
4,0
1,0
1,0
0,2
11,49
1,0
0,9
0,2
2,0
8,0
0,1
0,12
0,13
1,0
0,1
0,1
0,1
1,0
0,19
38,41
15,34
48,36
40,49
0,13
0,1
1,0
0,1
1,0
1,0
5,0
55,44
1,0
1,0
1,0
4,0
0,6
2,0
2,0
0,1
0,1
0,2
2,0
1,0
4,0
13,2
30,34
43,39
2,0
1,0
0,7
0,1
3,0
1,0
0,1
0,2
0,1
0,1
38,49
0,1
0,1
3,0
2,0
0,5
1,0
0,1
1,0
6,5
4,0
1,2
1,0
0,3
4,26
29,38
0,2
3,6
0,1
1,0
1,0
0,1
0,1
1,0
1,0
0,16
0,1
3,3
1,0
1,0
1,0
0,1
1,0
40,42
0,1
1,0
49,40
0,3
1,0
38,39
38,39
1,0
1,0
0,2
1,0
1,0
0,2
0,3
2,0
41,43
2,0
17,2
0,1
1,0
1,0
3,0
0,2
0,1
1,0
0,1
1,0
0,1
1,28
3,0
3,2
1,0
0,1
2,0
0,1
1,0
1,0
1,20
0,11
0,2
11,0
0,5
1,0
1,0
0,2
1,0
2,0
1,3
1,0
0,8
0,2
1,0
0,5
3,19
1,0
1,0
41,36
0,1
0,1
0,1
2,1
3,0
3,0
1,0
0,19
0,1
1,0
0,28
0,19
0,3
0,1
0,5
4,0
0,2
0,4
1,0
0,1
4,0
2,0
1,0
36,52
0,3
0,1
1,0
1,0
4,0
3,0
1,0
0,1
1,0
17,1
0,2
2,0
51,42
0,2
1,0
1,0
37,47
0,1
0,17
3,0
1,0
1,0
1,0
0,5
2,0
0,1
39,38
38,41
1,0
1,0
0,1
1,0
0,2
0,2
2,0
2,0
38,40
0,1
0,1
1,0
2,0
1,0
0,1
0,2
0,30
36,42
0,2
0,1
0,26
38,47
0,1
1,0
0,1
0,1
1,0
0,1
1,0
0,1
1,0
0,2
0,1
1,0
0,2
2,0
1,0
0,1
2,0
0,1
44,46
2,0
1,3
7,0
0,20
3,0
1,0
2,0
0,1
1,0
1,0
0,1
0,13
1,0
1,0
39,44
1,0
39,42
2,0
0,2
2,0
0,2
0,15
1,0
0,1
41,43
1,0
4,0
0,27
25,2
1,0
1,0
47,32
2,0
2,0
3,19
31,53
7,0
0,9
0,1
4,0
39,40
51,39
2,0
2,0
0,1
7,0
0,1
1,0
0,2
1,0
32,32
1,0
1,0
0,1
2,0
0,2
3,0
1,0
10,48
2,0
1,0
45,35
2,0
0,1
0,23
2,0
0,1
1,0
0,2
1,0
53,41
1,0
2,0
1,0
1,0
1,0
1,0
42,43
1,0
0,1
1,0
51,33
1,0
3,0
2,0
14,0
2,0
1,0
1,0
0,2
44,36
0,1
37,45
0,1
0,4
2,0
0,4
0,1
3,0
0,1
0,3
1,0
0,6
1,0
5,0
5,0
0,1
1,0
0,2
1,0
40,44
3,0
27,2
1,0
0,17
1,0
2,0
42,51
1,0
39,47
40,43
0,1
2,0
4,1
1,0
40,41
3,0
1,0
1,0
0,1
0,1
40,47
1,0
1,0
0,7
1,0
0,1
1,0
0,2
0,11
3,0
0,1
1,0
2,0
0,3
0,1
1,0
45,50
0,22
1,0
1,0
1,0
1,0
2,0
1,0
5,0
3,0
1,0
1,0
0,2
0,1
3,2
2,0
1,0
2,0
0,1
0,2
1,0
1,0
1,0
2,0
0,2
0,1
1,0
9,0
0,1
0,3
0,2
1,0
2,0
36,42
1,0
0,15
1,0
5,0
41,48
1,0
1,0
4,0
8,22
0,1
56,35
2,0
1,0
3,0
0,1
0,8
0,11
0,6
8,35
37,49
2,0
1,0
0,1
0,1
1,0
7,0
2,0
1,0
2,0
0,1
0,15
0,1
0,1
1,0
0,1
0,1
0,1
0,1
1,0
1,0
0,12
4,0
3,4
0,14
2,0
1,0
1,0
1,0
0,1
0,1
0,2
0,1
1,0
0,1
1,0
0,1
0,3
1,0
1,0
0,1
0,3
47,50
1,0
0,2
1,0
0,13
2,0
0,1
0,16
1,0
2,0
3,0
0,1
0,1
2,0
4,0
0,1
49,48
0,1
0,16
1,0
1,0
0,28
1,0
2,0
7,14
1,0
0,1
0,25
0,1
0,2
1,0
1,0
4,0
1,0
0,1
0,1
2,0
1,0
0,1
0,2
1,0
0,1
3,0
1,0
1,0
2,0
1,0
0,1
0,1
1,0
1,0
0,1
1,0
1,0
1,0
0,3
0,1
0,1
1,0
39,26
0,1
1,0
1,0
30,53
1,0
1,0
1,0
2,1
0,1
1,0
53,38
1,0
0,1
1,0
1,0
0,2
1,0
0,1
0,1
3,2
0,9
0,2
1,0
1,0
0,1
1,0
1,0
1,0
1,0
1,0
2,0
42,39
0,1
2,0
0,2
11,0
42,51
41,35
0,1
3,3
19,1
2,0
0,1
0,1
2,0
0,3
0,2
1,0
1,0
0,3
1,0
42,44
0,1
43,30
14,40
39,48
4,0
0,1
2,0
1,0
0,1
2,0
2,0
1,0
0,1
2,0
0,1
40,33
2,0
0,1
0,1
1,0
0,18
1,0
0,20
0,1
0,1
39,40
1,0
45,44
0,1
1,0
1,0
6,44
39,32
1,0
0,3
1,0
37,44
0,22
1,0
0,1
2,0
1,0
0,2
3,0
42,30
20,41
1,0
0,1
8,36
1,0
0,1
0,1
0,1
0,4
1,0
1,0
0,10
2,0
2,0
1,0
2,0
37,46
0,1
0,2
1,0
1,0
1,0
0,6
3,0
1,0
0,4
3,0
1,0
2,0
0,1
1,0
1,0
0,1
0,1
1,0
7,0
0,4
13,0
4,0
0,1
31,46
3,0
0,24
2,0
0,1
1,0
0,1
0,1
1,0
1,0
1,0
39,37
0,11
8,41
1,0
0,1
1,0
45,37
0,1
19,3
1,0
2,0
54,40
2,0
0,8
0,4
1,0
1,0
1,0
0,2
4,0
1,0
0,10
0,1
44,31
46,37
1,0
3,0
0,2
2,0
1,0
1,0
4,0
1,0
1,0
4,0
1,0
0,2
4,0
47,35
1,0
0,1
13,0
50,37
1,0
0,3
2,0
4,0
7,1
1,0
1,0
0,1
2,0
0,1
1,0
2,0
1,0
3,0
0,12
0,1
1,0
1,0
1,0
0,20
1,0
1,0
1,0
10,30
1,0
2,0
0,18
1,0
14,29
20,4
0,1
0,1
1,0
1,0
0,1
2,0
2,0
17,30
0,1
32,45
1,0
1,0
33,43
2,0
1,0
1,0
44,39
0,1
0,2
0,7
2,0
1,0
0,1
0,1
0,1
32,40
3,0
1,0
7,0
1,0
0,1
1,0
1,0
1,0
2,0
33,42
39,30
0,1
10,0
0,1
0,2
1,0
0,2
6,0
0,1
0,1
1,0
0,6
3,0
1,0
1,0
2,0
1,0
0,1
1,0
0,18
2,0
1,0
0,6
1,0
1,0
0,2
1,0
0,1
1,0
1,0
0,4
1,0
14,39
0,1
0,10
1,0
0,4
0,1
1,0
0,1
1,0
0,16
1,0
0,3
1,0
37,41
7,17
0,1
1,0
0,1
1,0
1,0
1,0
0,23
4,0
0,2
39,47
1,0
1,0
0,4
1,0
2,0
0,2
5,0
3,0
0,2
41,48
1,0
0,2
2,30
1,0
0,1
1,0
53,44
1,0
0,2
1,0
1,0
1,0
1,0
2,0
0,1
0,15
0,3
6,0
55,47
0,1
2,0
2,0
1,0
1,0
0,1
1,0
5,0
1,0
0,1
0,1
0,1
1,0
1,0
45,39
0,2
2,0
3,0
0,1
0,1
0,1
1,0
0,1
6,0
1,0
1,0
0,2
1,0
1,0
2,0
0,2
1,0
2,0
0,2
51,53
0,1
0,3
1,0
1,0
0,4
1,0
1,0
1,0
1,0
2,0
1,0
1,0
2,0
2,0
0,16
2,0
1,0
50,33
1,0
1,0
2,0
1,0
0,1
1,0
1,0
0,7
0,1
3,0
5,1
2,0
1,0
32,41
1,0
0,2
1,0
4,0
1,0
1,0
4,0
0,2
1,0
3,0
1,0
1,0
1,0
