"S1","S2"
0,29
0,7
0,20
45,0
0,7
47,35
0,42
0,23
4,0
0,12
7,0
7,0
0,34
0,4
4,0
9,0
4,0
0,43
37,0
0,35
0,10
0,23
9,0
0,5
0,40
0,51
0,8
0,38
5,0
0,42
0,50
8,0
0,21
0,4
0,35
7,0
28,0
0,10
0,4
16,0
7,33
0,9
27,0
0,11
0,7
14,0
0,43
0,16
0,37
0,21
0,34
0,4
35,0
6,0
0,39
0,36
39,0
26,0
20,0
0,39
0,34
6,0
38,0
0,13
5,35
0,31
0,20
46,0
5,0
23,0
0,12
0,52
0,35
0,9
5,0
6,0
0,5
0,16
0,32
5,0
0,13
5,0
34,0
0,16
0,37
0,43
0,40
9,0
0,8
0,9
0,4
5,0
0,28
0,5
0,14
11,0
40,0
20,0
15,0
0,5
7,0
5,0
0,28
0,9
7,0
0,36
0,27
0,34
5,0
36,0
0,50
0,38
0,42
0,18
7,0
0,22
0,37
0,8
0,4
7,0
0,33
0,12
4,0
0,26
0,37
8,0
15,0
0,34
0,41
0,30
11,0
9,0
0,34
6,0
0,15
32,0
4,0
0,5
21,0
25,0
4,0
0,45
0,39
0,39
0,45
0,37
0,14
0,23
11,0
0,45
0,20
0,17
0,49
0,35
0,20
4,0
4,0
0,39
0,39
4,0
36,0
25,40
0,33
0,17
0,35
33,0
0,31
7,0
0,15
10,0
4,0
0,45
0,5
10,0
34,29
0,16
0,49
0,7
5,53
0,4
16,0
5,0
0,34
0,27
8,0
0,17
0,6
0,7
5,0
40,0
7,0
4,0
9,0
0,41
31,0
0,4
0,33
16,0
0,5
0,13
0,9
0,54
6,51
0,15
0,20
0,49
0,28
6,0
0,33
0,28
0,38
0,18
36,39
0,7
5,0
0,33
0,34
0,8
5,0
0,8
12,0
0,41
0,36
4,0
0,5
0,33
0,36
42,0
0,36
0,48
0,13
4,0
0,27
0,29
0,23
4,0
18,0
5,0
0,7
35,0
0,32
0,10
8,0
0,5
0,39
16,0
38,0
5,0
0,12
0,22
0,36
0,40
0,24
0,49
0,36
0,36
7,0
0,5
0,21
43,0
0,47
0,21
38,0
0,20
42,38
0,5
13,0
0,16
4,0
0,23
0,18
0,4
0,48
0,17
0,47
0,45
0,5
4,31
0,6
8,0
0,15
0,33
5,0
4,0
0,33
0,43
0,22
32,0
5,0
0,29
5,35
13,0
9,37
3,0
6,0
6,0
5,0
0,42
9,0
0,4
0,24
0,44
0,14
0,38
0,4
0,36
0,38
7,0
0,50
0,45
0,40
0,5
5,45
0,7
0,10
0,46
6,0
0,7
5,0
0,5
0,22
0,15
38,0
0,36
0,5
0,7
0,12
0,43
0,42
0,33
0,33
0,13
5,0
0,38
15,0
0,20
6,0
0,38
6,0
8,0
0,12
0,33
6,0
28,0
0,37
0,37
0,30
24,0
0,17
0,30
0,13
0,43
0,12
4,0
0,35
0,8
0,49
4,0
8,0
0,7
0,13
4,0
0,51
0,19
0,13
0,40
0,24
0,46
0,33
0,8
0,21
0,4
5,0
0,24
0,20
35,0
9,0
0,7
0,35
0,43
4,0
0,51
0,36
0,37
5,0
0,12
14,0
0,38
0,45
0,36
9,0
0,49
0,30
0,6
0,30
0,5
0,8
28,0
0,5
0,31
0,8
0,26
0,50
0,7
13,0
6,0
0,39
5,44
7,0
0,23
0,12
32,0
0,31
0,32
6,0
0,39
0,32
0,5
0,45
0,6
5,0
0,37
4,45
41,38
0,45
0,22
7,0
0,18
0,43
5,0
0,16
34,0
0,36
0,16
7,0
0,40
6,0
5,0
0,18
47,0
31,0
5,0
0,22
0,35
0,32
0,52
0,41
4,0
0,15
10,0
9,0
8,0
0,42
0,35
0,38
0,42
0,43
0,10
0,58
0,13
5,0
36,45
0,32
7,0
0,47
0,25
0,47
0,48
17,0
0,6
0,44
6,0
6,0
0,5
0,8
14,0
0,11
0,39
0,49
0,40
0,13
0,34
0,46
0,31
0,9
4,0
4,0
0,31
0,33
0,17
21,0
6,0
0,33
0,43
0,9
0,38
0,13
0,13
10,0
0,13
35,0
10,0
0,41
0,6
0,22
0,35
0,4
0,8
6,0
0,14
5,0
0,4
0,40
11,0
7,0
35,0
0,41
7,0
0,13
4,0
0,7
24,0
0,27
26,0
0,8
0,17
0,34
0,22
0,10
0,30
39,0
0,6
0,22
38,0
48,0
6,0
0,10
0,20
6,0
0,22
0,13
0,12
31,0
0,33
30,0
0,6
0,11
37,0
8,0
37,39
17,0
0,16
0,15
24,0
0,10
0,43
4,0
0,8
23,0
0,14
5,0
4,0
0,33
44,45
0,40
0,30
7,0
0,18
37,0
0,18
0,23
0,21
0,16
0,34
0,6
0,34
0,11
0,22
0,40
0,44
0,40
0,35
0,8
0,21
5,0
0,42
4,0
0,34
0,47
6,0
38,0
0,44
0,7
0,36
0,12
7,0
0,33
6,0
0,8
0,11
0,34
0,40
0,44
36,0
11,0
0,8
36,0
0,36
7,0
0,47
34,0
0,26
0,12
33,0
0,9
14,0
0,52
0,29
0,12
0,10
0,44
0,38
0,36
0,14
0,10
0,14
0,20
0,43
6,0
0,37
0,23
0,47
11,0
8,0
0,23
0,20
5,0
0,9
0,53
0,40
6,0
8,0
0,43
0,35
0,45
23,0
0,17
22,0
0,34
0,10
0,19
8,0
7,0
0,32
0,28
0,4
0,13
0,4
0,7
0,38
0,10
44,0
9,0
10,0
0,38
0,8
13,0
0,49
0,35
0,32
0,5
0,4
7,0
45,0
0,39
0,36
0,26
0,10
7,0
0,31
7,0
7,42
0,8
0,14
5,0
0,29
0,26
0,12
0,10
0,8
25,0
0,37
0,47
7,0
0,21
7,0
17,0
26,0
0,32
37,0
0,46
0,39
0,13
0,34
33,0
5,0
6,0
0,15
35,0
0,19
0,45
0,17
0,44
6,0
0,21
0,39
4,0
0,18
0,6
19,0
5,0
0,17
0,43
10,0
4,0
0,12
6,0
0,13
0,40
0,5
0,28
24,0
5,0
0,14
0,20
5,0
0,36
0,16
46,35
4,0
0,11
31,0
0,32
0,32
0,17
46,33
0,21
0,42
0,26
6,0
8,0
0,30
5,0
0,12
0,40
0,5
0,12
7,0
0,31
4,0
13,0
0,11
0,50
0,49
0,41
7,0
0,31
0,35
0,49
0,8
4,0
0,43
0,15
47,30
0,42
13,0
35,0
0,48
0,18
0,14
0,36
32,0
0,24
0,45
0,10
8,0
0,38
9,0
0,25
0,14
4,0
12,0
7,0
14,0
0,24
30,0
0,25
0,41
0,40
0,46
0,4
0,42
0,37
0,34
0,12
0,37
38,0
12,0
50,29
0,30
0,27
12,0
32,41
0,21
0,14
0,17
0,24
0,14
0,11
0,50
0,6
0,5
0,6
5,45
7,0
38,0
36,0
0,42
0,20
0,27
0,18
0,41
0,32
0,22
46,0
0,8
0,5
13,0
5,0
15,0
33,0
0,51
0,39
0,22
0,19
27,0
0,44
12,0
10,0
0,42
0,6
0,43
0,31
11,0
7,0
0,5
5,0
13,0
0,13
0,19
0,4
0,9
0,29
0,38
0,8
0,5
0,36
0,35
27,0
0,15
0,52
0,36
4,0
0,4
0,42
0,16
0,4
0,28
0,39
0,34
0,36
0,17
42,0
0,35
0,45
0,39
0,25
7,0
0,38
39,0
0,53
0,9
0,4
10,0
0,46
11,0
6,0
0,6
0,47
0,23
25,0
24,0
0,38
0,49
8,0
0,36
0,5
35,0
0,29
0,37
4,0
0,19
0,40
18,0
0,40
34,0
8,0
0,9
9,0
35,0
0,21
0,20
0,20
0,42
0,6
4,0
6,0
0,16
5,0
45,37
5,0
0,38
14,0
6,0
0,20
0,26
0,46
0,21
0,11
0,14
5,0
0,37
0,31
0,8
0,47
0,46
0,12
0,14
7,43
0,7
25,0
8,0
0,31
36,0
0,6
23,0
6,0
0,4
0,35
0,11
27,0
0,23
0,37
0,8
35,0
0,40
0,11
4,0
0,8
0,48
32,0
0,10
0,37
0,17
4,0
4,0
0,14
0,5
7,0
0,5
0,44
0,5
0,44
0,16
0,35
0,6
13,0
0,26
0,23
20,0
0,34
7,0
39,36
31,0
26,0
16,0
9,0
27,0
0,34
5,0
10,0
34,0
0,13
0,7
0,47
38,0
0,49
0,50
0,4
5,0
0,4
0,47
0,36
11,0
37,0
0,37
11,0
19,0
0,19
28,0
0,7
9,0
0,8
0,13
40,41
10,0
27,0
0,17
0,8
0,14
0,41
31,0
0,10
7,0
0,39
43,0
9,0
41,44
6,0
0,38
5,0
13,0
7,0
0,49
4,0
44,28
0,9
0,39
4,0
0,41
0,4
0,47
0,34
0,38
0,40
4,41
0,26
0,17
19,0
47,0
10,0
0,18
0,19
0,18
0,31
5,0
4,0
0,17
0,48
0,34
0,30
0,45
23,0
0,39
4,0
0,8
38,39
0,27
0,21
6,0
13,0
5,0
32,0
0,40
0,23
0,61
0,37
0,33
0,48
7,0
10,0
0,28
0,13
6,0
0,9
0,18
0,40
4,53
11,0
0,35
0,8
31,0
5,0
0,42
0,36
34,0
0,42
0,35
0,43
0,36
0,41
5,0
31,0
0,39
52,0
0,31
0,50
10,0
0,32
0,8
0,39
0,43
7,0
0,32
0,4
0,48
37,42
41,0
0,8
0,32
0,43
0,37
0,6
0,38
8,0
5,0
5,0
6,0
6,0
0,44
0,18
0,45
0,36
0,42
34,0
0,37
5,0
5,0
0,21
0,11
0,39
33,0
25,0
0,13
0,23
0,37
5,0
0,37
0,33
41,0
0,21
0,10
0,12
0,10
5,0
0,33
33,0
0,47
0,16
0,43
0,12
0,14
0,6
3,0
0,32
4,0
0,39
0,11
0,21
7,0
0,23
0,18
0,4
0,36
0,32
0,47
0,4
12,0
0,30
0,7
0,26
0,16
0,23
0,5
0,46
0,5
0,36
0,38
6,0
0,48
0,42
42,0
32,0
0,21
6,0
0,38
0,43
0,45
4,0
0,37
0,6
0,51
0,45
0,35
0,31
0,42
0,20
0,36
0,8
0,8
0,38
0,15
0,6
5,0
0,18
0,27
0,8
35,0
0,13
0,36
0,20
5,0
0,24
0,36
5,0
8,0
4,0
0,36
6,0
0,20
6,0
40,56
0,19
0,5
11,0
0,39
0,8
4,48
13,0
9,0
0,24
0,28
0,15
0,4
5,0
31,0
0,43
0,5
5,0
0,41
0,26
0,37
0,18
0,46
4,39
0,6
0,9
0,8
0,19
0,46
9,0
0,35
4,0
9,0
0,12
0,28
0,10
0,38
0,35
0,34
0,6
0,32
0,38
0,48
6,0
0,42
0,37
25,0
0,23
0,7
0,7
30,0
0,16
0,35
11,0
8,0
0,40
10,0
45,0
0,4
0,39
4,0
29,0
0,38
0,39
0,14
0,5
33,0
0,5
0,43
7,0
36,0
0,40
0,34
0,31
9,0
36,0
5,0
0,41
8,0
0,12
7,0
0,28
0,27
8,0
7,0
0,46
8,0
0,36
0,12
0,42
0,33
0,31
0,7
7,0
0,50
0,37
0,14
0,11
0,43
0,51
0,41
37,0
5,0
0,14
0,11
15,0
0,10
0,33
5,0
0,6
0,35
0,42
0,19
0,11
42,39
0,33
0,37
0,32
0,39
25,0
0,26
6,0
0,29
0,5
6,0
8,0
38,30
0,16
0,32
0,4
6,0
0,39
0,43
0,5
0,4
0,7
10,0
5,0
9,0
12,0
0,49
0,6
0,28
0,40
0,40
32,44
0,38
0,48
0,20
0,41
0,7
6,0
0,44
0,45
0,35
0,26
0,15
0,47
0,41
0,12
0,9
0,4
0,41
36,0
0,28
0,43
0,30
0,24
0,16
23,0
6,0
0,41
32,0
35,0
0,44
7,0
36,0
0,20
0,18
0,13
0,19
4,0
0,39
0,31
0,9
0,10
0,35
0,37
0,32
0,31
0,32
0,6
5,0
0,42
0,39
0,11
43,0
4,0
0,17
0,12
0,6
0,38
0,44
5,28
5,0
7,0
4,0
22,42
0,24
33,0
5,0
0,5
5,0
13,0
0,39
37,0
0,36
5,0
6,0
0,26
0,45
0,22
0,24
0,40
12,0
4,0
0,37
9,0
9,0
0,8
0,8
15,0
0,12
0,38
35,0
0,38
33,0
5,0
7,0
0,22
5,0
0,14
5,0
0,49
0,41
0,41
0,4
0,4
7,0
7,0
10,0
0,40
21,0
18,0
0,35
0,22
0,35
9,0
5,0
0,4
0,7
0,37
0,6
0,10
8,0
0,37
0,45
0,17
0,45
0,4
0,39
0,25
0,5
0,42
0,16
0,37
0,37
0,36
40,0
0,8
26,0
0,19
0,45
0,43
0,12
0,7
0,23
0,5
0,36
6,0
0,16
0,17
0,50
0,7
0,42
0,47
6,0
10,0
0,8
4,0
10,0
7,0
0,14
26,0
31,0
0,37
0,43
0,44
0,34
0,41
0,40
18,0
5,0
0,43
13,0
0,45
0,24
0,37
0,17
38,0
0,34
0,10
0,43
0,18
5,0
0,13
0,13
0,23
0,35
0,32
0,34
0,6
6,0
0,38
0,32
0,39
11,0
0,12
0,4
0,39
5,0
28,0
0,47
0,11
0,12
0,36
0,15
0,38
0,10
0,45
0,40
0,56
0,32
0,51
0,38
0,51
31,0
0,39
0,40
0,39
0,10
0,40
0,27
0,14
0,49
0,11
0,6
9,0
0,48
0,36
0,40
0,39
0,6
0,39
0,16
0,39
0,21
0,36
4,0
0,40
37,40
52,0
5,38
7,0
0,12
0,35
0,18
0,34
0,44
0,37
0,37
0,16
8,0
0,51
5,0
0,37
0,16
0,43
12,0
9,0
17,0
10,0
10,0
4,0
0,44
0,28
0,32
0,4
0,8
25,0
0,30
0,14
0,5
0,45
0,15
0,37
0,40
0,10
43,0
10,0
0,42
15,0
0,4
15,0
0,12
0,41
0,15
0,38
4,0
8,0
54,51
13,0
0,24
0,29
0,28
0,16
22,0
7,0
0,51
5,0
0,6
9,0
0,45
8,0
5,0
0,49
37,0
0,34
0,9
0,11
49,37
0,19
0,30
0,6
0,12
0,11
0,5
0,17
0,15
0,17
30,0
0,14
0,14
0,42
0,17
0,13
0,33
7,0
4,0
4,0
0,19
12,0
39,0
6,0
0,42
0,4
0,37
0,9
0,16
9,0
0,24
0,46
0,4
7,40
35,0
0,27
0,5
0,34
48,38
0,6
0,30
0,20
15,0
5,0
4,0
23,0
0,17
7,0
0,41
0,22
36,0
0,5
0,38
0,33
0,38
0,9
0,10
0,46
5,0
0,57
0,12
9,0
0,40
0,6
0,14
32,0
0,45
0,4
0,38
5,41
37,0
11,0
0,51
12,0
0,42
0,28
38,0
0,7
6,0
10,0
0,14
0,14
0,7
0,43
0,33
0,38
0,8
0,40
0,43
0,41
0,42
0,5
0,9
0,40
5,0
0,31
0,4
0,16
0,10
0,6
44,0
0,36
7,0
0,12
11,0
0,44
8,0
0,44
0,5
6,0
0,19
0,5
0,26
0,40
0,16
0,35
0,7
0,4
0,14
0,14
0,5
19,0
7,0
6,0
0,7
0,44
6,0
0,40
0,31
0,38
0,38
0,34
0,39
0,4
28,0
11,0
5,0
0,5
0,42
6,0
0,17
5,0
0,44
6,0
0,14
0,42
0,35
5,0
20,0
0,25
0,5
0,11
0,7
7,0
0,45
0,10
0,11
32,0
0,34
0,47
4,0
6,0
0,13
0,15
4,0
0,4
0,45
0,51
0,34
48,0
0,31
22,0
0,33
6,0
0,38
0,34
31,0
0,43
0,43
8,0
4,0
42,0
5,0
5,0
0,40
0,28
0,11
0,35
0,7
0,32
0,13
0,20
5,0
0,53
31,0
13,0
0,12
0,19
0,38
0,4
0,18
0,41
0,10
0,43
0,35
0,48
6,0
4,0
0,35
0,10
0,17
0,27
0,25
7,0
13,0
0,44
0,17
0,36
0,38
0,6
4,30
0,12
5,0
0,50
0,11
0,34
0,6
0,39
0,5
0,14
0,44
0,48
0,19
0,33
0,4
0,44
0,5
33,0
4,0
4,0
0,17
0,10
0,6
0,28
0,53
0,17
0,40
0,9
41,0
0,32
0,37
0,41
0,7
0,35
0,39
0,46
0,17
0,9
0,37
0,3
27,0
8,0
0,47
0,38
25,0
0,8
0,22
30,0
4,0
0,43
0,5
10,0
0,38
0,18
4,43
7,0
4,0
0,46
0,45
10,0
0,33
0,38
0,40
7,0
4,0
12,0
33,0
0,6
5,0
0,48
0,41
0,14
0,5
28,0
11,0
0,41
0,39
0,5
0,34
32,0
5,0
0,37
34,0
0,6
7,0
0,43
0,37
10,0
0,33
48,39
7,0
0,12
0,5
0,4
10,0
0,23
10,0
0,29
0,28
28,0
0,6
0,30
0,23
0,9
0,40
0,10
0,14
46,0
6,0
0,4
0,4
34,41
0,45
31,0
0,43
0,6
4,0
0,38
0,4
5,46
0,8
0,43
0,26
0,50
0,40
0,43
0,9
8,0
0,7
6,0
0,26
6,0
7,0
0,16
0,41
6,0
4,0
0,42
8,0
4,0
20,0
0,40
9,0
0,43
6,0
0,51
8,0
0,51
0,14
0,9
4,0
5,0
6,0
0,12
5,0
0,5
9,0
0,22
0,5
0,36
0,43
9,0
7,0
0,20
0,5
7,0
0,46
0,54
0,15
0,43
0,9
0,20
0,11
10,0
6,0
0,8
0,39
0,25
0,6
0,41
6,0
0,40
0,39
0,29
4,0
6,0
0,15
0,40
35,36
0,6
0,34
0,31
0,38
7,0
15,0
6,0
0,35
5,0
6,0
0,9
0,42
0,17
0,7
0,4
0,43
7,0
0,41
5,0
0,5
0,24
7,0
12,0
0,41
7,0
0,50
8,0
0,6
33,0
0,17
0,41
4,0
0,42
8,0
0,40
4,0
13,0
8,0
0,31
0,16
5,0
9,0
0,6
0,4
0,11
0,12
0,39
0,39
0,17
34,0
0,37
0,43
0,19
0,18
0,42
23,0
37,0
0,15
0,6
0,45
22,0
0,33
0,7
0,39
9,0
0,43
0,36
0,42
0,10
7,0
0,7
8,0
14,0
0,50
6,0
15,0
0,5
5,0
8,0
0,9
24,0
0,47
8,0
0,38
0,31
33,0
0,37
0,4
8,0
0,33
6,0
0,5
0,37
4,0
0,19
0,22
0,32
5,0
5,0
0,30
0,39
0,42
0,46
36,0
0,6
0,5
0,7
7,0
0,9
9,0
37,0
0,44
0,39
0,9
0,45
0,31
6,0
0,5
5,0
5,0
0,35
0,11
0,42
32,0
12,0
9,0
0,16
42,0
0,50
39,44
19,0
0,18
0,39
0,10
0,4
22,0
0,9
0,4
28,0
0,18
4,0
22,0
0,7
0,10
10,0
39,0
19,0
0,40
0,36
0,39
0,44
0,10
0,14
7,0
42,0
0,5
0,42
0,42
0,14
0,40
0,12
0,9
4,0
0,45
12,0
7,0
7,0
0,37
0,4
0,11
0,30
4,0
0,47
0,21
0,37
39,0
6,0
4,0
0,38
0,27
0,41
0,49
25,0
0,34
0,41
5,0
4,0
0,38
0,41
0,17
0,5
0,41
9,0
0,4
0,7
0,26
38,0
0,4
0,55
46,0
0,44
0,11
0,9
0,47
0,35
37,0
0,44
4,0
38,0
0,40
11,0
0,45
0,16
6,0
0,33
27,0
9,0
0,4
46,42
0,13
0,28
0,10
0,14
0,42
0,34
0,38
0,11
15,0
0,5
0,23
5,42
7,0
0,5
9,0
0,34
0,9
8,0
0,5
0,40
0,7
0,39
0,48
0,10
0,37
29,0
10,0
0,4
0,41
26,0
0,53
0,43
0,20
0,39
0,9
0,38
51,48
0,37
5,0
0,7
13,0
8,0
0,33
0,33
0,19
0,43
38,0
0,16
0,11
0,33
35,0
0,38
5,0
0,40
0,42
7,0
0,36
0,38
0,17
0,48
0,4
8,0
0,4
0,36
0,40
0,5
0,35
0,12
0,15
28,0
35,0
5,0
0,34
0,14
5,0
9,0
0,38
0,4
0,4
0,9
0,7
0,11
0,49
4,0
4,0
0,5
0,39
6,0
0,11
10,0
0,18
0,15
22,0
0,50
31,0
0,48
24,0
0,45
0,44
4,40
0,43
0,36
0,41
38,0
0,45
0,25
0,5
6,0
36,0
0,4
26,0
5,0
0,13
0,6
0,7
5,0
26,0
0,22
31,0
28,0
22,0
0,4
0,9
0,8
4,0
0,41
0,7
0,29
0,6
0,6
0,8
6,0
30,0
0,7
0,33
0,12
24,0
5,0
0,11
0,37
0,26
0,30
0,38
0,13
0,5
0,35
23,0
9,0
0,6
0,4
0,6
0,17
22,0
0,42
0,5
0,16
0,57
6,0
0,32
13,0
14,0
45,0
0,18
0,35
0,5
44,0
0,23
0,18
0,16
0,6
9,0
0,45
11,0
0,31
0,4
0,47
0,14
7,0
29,0
0,42
0,49
0,26
5,0
10,0
5,0
32,0
7,0
0,6
0,37
0,16
0,47
30,0
12,0
35,0
4,0
0,46
0,9
12,0
0,7
0,7
5,0
0,31
0,20
0,4
0,36
0,46
0,31
0,54
35,0
0,26
0,24
0,49
41,0
0,52
0,54
29,0
0,12
10,0
0,13
0,43
0,40
6,0
0,47
0,6
4,40
0,35
0,38
14,0
11,0
0,22
0,45
7,0
0,56
11,0
0,54
0,4
0,30
0,12
0,38
0,10
0,39
40,0
7,0
31,0
0,41
0,37
0,5
0,10
0,31
11,0
0,12
0,27
0,41
37,0
43,0
0,43
0,41
19,0
5,36
0,4
4,0
24,0
0,39
0,35
0,7
0,22
0,14
0,42
33,0
32,0
25,0
0,6
0,46
0,48
0,55
0,12
6,0
0,48
32,0
6,0
6,44
0,38
0,15
0,4
0,33
0,46
0,7
0,47
4,0
0,42
28,0
0,29
0,10
0,45
0,39
44,43
0,22
0,4
0,14
0,43
0,36
7,0
0,17
0,61
0,12
0,8
5,0
0,9
30,0
0,34
3,0
0,32
0,3
0,7
29,0
5,0
0,41
7,0
0,23
0,28
0,32
0,16
0,19
0,5
0,12
0,5
0,34
0,22
5,0
7,0
0,44
0,41
0,44
30,0
16,0
14,0
36,32
0,25
0,20
0,4
10,0
0,42
6,0
0,50
17,0
0,43
35,0
0,40
15,0
0,37
29,0
0,35
7,0
26,0
13,0
0,40
0,7
0,11
0,32
0,36
0,12
0,40
0,13
0,34
0,9
0,34
0,13
0,40
0,20
0,40
9,0
0,10
0,42
0,42
0,15
5,0
4,0
0,37
0,40
0,40
4,0
0,5
8,0
0,39
5,0
0,22
0,15
0,37
0,16
37,0
0,32
0,11
4,0
33,0
0,9
0,17
0,39
0,40
20,0
0,42
36,0
0,35
0,37
0,13
39,0
0,44
0,6
6,0
0,23
0,18
12,0
0,23
0,7
0,43
0,6
0,42
0,45
0,19
0,19
7,0
36,0
0,42
6,0
0,38
0,33
6,0
0,36
0,49
0,35
39,0
4,41
0,4
0,5
4,0
0,15
4,0
0,40
9,0
4,35
0,37
0,4
0,38
0,10
5,0
0,37
27,0
4,0
6,43
5,0
0,52
0,35
0,14
0,20
0,5
0,41
0,13
0,38
0,36
46,42
0,6
0,36
0,4
4,0
0,31
0,23
0,5
0,5
6,0
4,0
14,0
0,17
6,0
0,4
0,40
13,0
0,36
0,15
0,33
0,5
0,8
0,25
29,0
29,0
0,37
0,8
0,13
27,0
0,42
0,7
14,0
4,0
0,5
0,40
0,8
0,11
11,0
0,21
0,15
0,16
0,33
0,17
0,44
40,0
0,23
0,23
0,37
5,0
0,12
0,4
0,24
0,31
0,29
30,0
0,36
0,5
0,19
0,4
34,0
0,8
47,0
0,19
0,46
0,14
0,5
57,46
0,23
0,38
9,0
0,34
0,41
42,31
0,9
0,5
48,0
0,12
0,46
4,39
33,0
0,13
0,37
0,21
0,28
0,4
0,21
4,0
6,0
0,42
0,8
0,35
0,12
0,35
8,0
7,0
0,30
0,5
0,42
0,40
0,6
39,0
9,0
0,10
0,36
0,41
0,9
0,41
0,4
36,41
37,36
0,21
0,4
0,32
0,48
0,36
0,26
33,0
0,42
12,0
9,0
0,17
0,11
0,38
8,0
43,40
0,15
4,33
0,36
0,24
4,0
0,33
10,0
6,0
0,47
12,0
0,30
0,42
19,0
0,11
0,48
0,9
0,31
28,0
0,44
6,0
9,0
0,18
4,0
0,35
0,18
0,32
0,35
0,18
6,0
4,0
5,0
0,40
4,63
0,11
33,0
0,10
0,32
9,0
0,12
4,0
0,29
0,47
0,17
5,0
0,51
0,15
8,0
0,12
7,0
0,40
0,38
0,6
0,26
0,8
0,31
0,25
6,0
8,0
7,0
15,0
0,43
6,0
32,0
0,39
36,0
0,53
5,40
0,44
0,6
0,39
0,29
6,0
0,34
0,8
5,0
0,5
36,0
0,7
5,0
0,19
0,21
0,42
0,42
0,5
0,39
0,42
0,9
5,0
0,4
0,26
0,12
43,51
0,29
0,28
36,0
0,7
0,37
0,33
0,38
0,47
8,0
0,17
32,0
0,27
5,0
0,32
32,0
0,49
4,0
17,0
0,28
0,40
0,4
0,36
0,10
34,0
0,42
6,0
0,19
0,30
0,40
0,42
0,37
4,0
13,0
10,0
0,45
0,37
24,0
0,34
0,46
0,16
0,7
5,0
0,9
0,15
34,0
0,34
0,12
0,24
0,5
0,9
0,44
0,40
0,48
6,0
10,0
0,41
0,5
7,0
37,41
16,0
9,0
0,5
0,37
24,0
0,33
0,9
0,17
7,0
0,37
0,36
0,4
0,41
0,48
8,0
8,0
0,49
0,15
0,48
9,0
0,21
0,14
0,6
0,31
8,0
43,48
0,30
0,19
0,8
6,0
0,19
4,0
0,39
0,5
14,0
0,42
7,0
0,19
7,40
0,20
28,0
0,29
15,0
8,0
0,29
39,0
10,0
0,39
6,0
34,0
15,0
0,39
5,0
0,4
0,16
0,7
5,0
5,0
0,19
0,53
0,11
0,37
8,0
0,7
0,28
0,22
0,6
0,17
0,19
23,0
0,27
0,40
0,21
0,12
0,7
6,0
0,5
8,0
0,35
0,45
18,0
0,20
0,7
0,35
0,41
11,0
11,0
0,4
5,0
0,30
4,0
0,40
0,5
0,38
21,0
0,16
0,5
0,18
0,9
0,10
12,0
0,36
34,0
0,9
0,5
0,31
0,15
0,51
8,0
0,29
4,0
31,0
5,0
13,0
0,43
0,13
38,0
25,0
8,0
0,40
0,20
0,6
26,0
0,37
0,25
5,0
31,0
18,0
0,10
43,29
0,5
28,0
16,0
0,42
0,31
5,0
0,22
7,0
0,43
0,39
4,0
0,4
0,29
7,0
0,36
0,14
0,32
5,0
0,37
0,25
0,41
5,0
0,34
0,38
0,32
0,31
5,0
0,10
0,48
4,0
0,45
0,6
0,11
0,30
0,43
0,37
0,43
34,49
0,45
0,9
0,15
0,28
6,0
0,7
0,32
0,41
7,0
0,42
0,40
5,0
0,25
0,39
0,13
8,0
7,0
36,43
5,0
6,0
0,21
