"S1","S2"
0,1
1,0
5,49
0,1
0,8
40,47
2,0
0,1
0,2
0,1
0,26
1,0
0,16
1,0
1,0
0,7
1,0
1,0
0,8
16,0
0,35
1,0
0,32
0,5
0,43
0,1
0,1
0,37
1,36
1,0
0,1
0,13
0,1
7,0
0,5
0,13
42,35
1,0
0,7
0,1
0,4
1,0
0,1
0,31
6,0
0,1
0,1
3,41
0,1
54,42
0,42
1,0
0,1
0,4
0,1
1,0
2,43
8,0
1,0
0,1
0,2
14,0
0,5
0,32
1,0
5,45
4,0
0,45
0,46
0,32
0,4
2,0
0,4
1,0
2,0
0,1
0,1
0,1
0,1
0,1
0,1
0,8
4,44
17,0
0,2
1,0
1,0
0,1
0,2
1,0
0,4
1,0
0,32
1,0
0,1
47,42
0,7
2,0
0,3
0,1
0,6
0,1
0,2
0,42
1,0
0,1
0,1
1,0
0,1
2,0
4,0
0,1
0,23
0,2
40,46
0,1
0,1
43,34
0,2
0,3
2,0
0,1
0,4
1,0
0,4
22,0
1,0
0,28
0,1
43,30
4,0
0,3
2,0
1,0
0,4
1,0
0,4
7,50
0,19
0,1
0,41
3,0
1,0
1,0
0,10
0,10
46,42
1,0
0,1
0,1
0,48
2,0
0,7
0,3
1,0
1,0
4,53
38,33
0,3
0,3
1,0
0,1
0,1
0,38
1,0
0,1
1,0
6,44
0,8
1,0
0,4
1,0
0,16
0,1
0,1
0,1
0,30
0,1
3,38
0,4
1,0
0,4
0,2
4,0
0,1
0,6
3,0
0,2
0,2
0,2
4,39
0,8
0,1
1,0
32,44
1,0
1,0
2,0
14,0
5,0
0,21
1,0
0,1
15,0
0,29
1,0
0,2
1,0
0,1
1,0
2,0
0,1
0,8
7,0
1,0
29,44
0,2
1,0
0,1
1,0
0,1
0,1
4,36
0,2
8,0
0,1
0,1
0,15
2,0
0,1
1,0
0,1
0,1
0,27
0,1
36,32
0,31
0,1
4,0
0,1
4,52
1,0
1,0
1,0
0,45
0,1
0,1
6,0
0,1
0,2
2,0
0,3
1,0
0,1
0,7
0,5
1,0
1,0
0,1
0,40
1,0
0,1
0,2
10,0
20,0
0,5
0,1
0,2
0,1
0,1
0,3
0,1
47,41
0,1
0,3
0,1
1,0
1,0
2,0
0,1
1,0
0,3
0,1
1,0
1,0
0,2
0,3
2,0
1,0
1,0
0,6
0,1
0,1
0,1
0,7
0,32
0,2
32,54
0,8
0,6
0,42
1,0
0,54
0,3
0,2
0,40
4,0
0,2
2,0
36,49
1,0
0,1
0,1
1,0
0,2
1,0
0,1
0,2
0,2
0,1
4,0
1,0
37,44
2,0
1,0
0,1
3,0
1,0
0,5
1,0
1,0
0,1
1,0
6,0
1,0
0,1
1,0
0,2
1,0
14,0
0,1
0,1
2,0
2,40
1,0
0,45
1,0
0,1
0,1
0,2
0,10
1,0
0,3
0,7
3,41
0,2
0,1
0,1
0,1
0,9
1,0
0,1
0,1
0,1
0,1
1,0
0,31
3,0
0,47
0,1
0,11
1,0
9,34
0,1
1,0
0,35
0,7
1,0
0,1
0,2
6,50
0,6
0,3
0,31
0,1
2,0
2,0
0,1
0,1
0,30
0,5
0,3
1,0
0,1
1,0
0,2
0,1
1,0
0,27
0,1
0,9
1,0
0,1
0,1
0,7
0,1
2,0
0,3
0,6
0,5
0,7
0,1
1,0
0,1
1,0
1,0
4,38
0,1
0,7
0,2
0,36
0,2
1,0
3,0
0,2
41,45
0,1
0,5
3,0
0,28
0,1
0,1
3,0
0,1
3,0
0,1
0,1
0,33
1,0
3,35
0,1
0,46
0,43
1,0
1,0
0,4
1,0
1,0
0,1
0,1
1,0
0,3
47,37
0,1
26,0
0,2
1,0
0,1
5,46
0,2
0,1
2,0
0,1
1,0
6,48
0,9
1,0
2,0
1,0
1,43
0,1
0,1
1,0
0,1
0,1
2,0
0,32
0,7
0,38
1,0
0,1
1,0
0,1
1,0
24,0
0,30
1,0
1,0
0,2
1,0
0,1
0,1
0,4
0,1
33,34
1,0
0,44
1,0
0,38
0,1
0,1
0,24
7,53
0,44
0,36
0,3
0,1
1,0
0,5
5,0
0,8
6,44
0,1
5,0
0,38
0,1
2,0
0,32
0,4
0,40
1,0
0,10
1,0
0,1
0,1
0,1
0,1
0,4
1,0
1,0
45,39
0,7
1,0
0,56
0,5
2,0
1,0
0,9
6,0
0,1
29,27
0,36
1,0
1,0
1,32
0,16
0,1
0,1
1,0
0,2
1,0
2,0
0,1
1,0
0,39
2,0
0,46
1,0
0,6
0,33
3,0
3,0
1,0
0,2
0,5
1,0
0,3
0,1
0,1
1,0
0,7
1,0
1,0
0,52
0,1
2,0
1,0
2,48
1,0
1,0
0,2
0,1
0,3
0,4
1,0
0,1
0,30
1,0
0,1
1,0
4,0
1,0
0,2
0,1
1,0
0,1
1,0
43,53
0,1
0,3
1,0
0,1
0,30
0,3
1,0
1,0
8,0
2,0
51,39
3,0
0,1
2,0
1,0
0,24
0,12
1,0
0,13
1,0
1,0
0,1
31,0
1,33
0,7
0,3
0,44
1,0
0,33
0,9
0,2
0,2
1,0
0,2
0,4
1,0
0,2
0,1
10,0
0,1
3,0
1,0
0,25
1,0
9,0
0,1
0,4
0,1
0,2
0,1
0,2
0,45
0,5
1,0
2,0
0,1
3,40
1,0
0,2
0,33
0,1
0,9
1,0
0,5
0,35
0,1
1,0
2,0
5,0
1,0
0,2
1,0
1,0
0,25
0,1
2,0
0,1
1,0
1,0
0,2
0,1
0,32
1,0
1,0
0,37
0,3
0,9
1,0
0,1
0,2
0,8
0,1
0,1
0,1
0,1
0,35
0,5
0,1
1,0
0,26
1,0
0,1
0,3
0,5
0,38
37,41
0,1
0,2
2,0
2,0
8,0
0,28
0,1
0,1
0,42
4,0
4,0
0,1
0,3
0,1
1,0
2,0
1,0
0,11
0,1
1,0
0,3
0,1
0,2
0,34
0,2
0,4
0,1
1,0
4,0
1,0
0,1
0,2
0,5
0,2
1,0
1,0
0,34
0,1
1,0
1,0
0,3
11,0
1,0
10,30
1,0
0,40
0,1
0,1
0,1
0,2
0,3
1,0
0,28
0,1
0,2
1,0
0,2
0,1
0,7
3,0
1,0
0,6
1,0
0,2
0,2
4,0
0,4
4,0
1,0
1,0
0,1
0,7
1,0
1,0
1,0
0,1
0,1
0,42
1,0
0,4
0,4
2,0
0,2
1,0
0,1
0,1
0,40
42,45
6,33
2,0
1,0
0,1
0,1
0,2
0,1
0,3
0,1
1,0
0,1
0,2
2,0
0,6
0,2
1,0
0,1
33,41
1,0
1,0
0,9
0,3
0,3
0,21
0,1
0,2
0,36
0,3
1,0
0,31
0,2
0,1
0,6
1,0
1,0
3,0
0,27
0,3
0,1
0,36
15,0
0,2
5,46
0,2
0,6
1,0
0,11
1,0
3,0
0,2
0,4
0,1
0,3
0,42
5,0
2,0
4,0
2,0
1,0
0,5
1,0
0,16
0,2
1,0
1,0
4,40
0,36
23,0
0,1
0,1
4,0
0,2
3,45
1,0
0,2
1,0
1,0
1,0
0,1
0,1
0,1
1,0
0,9
0,1
1,0
0,1
0,8
2,0
0,4
2,0
1,0
0,5
0,1
0,29
0,1
1,0
0,1
0,1
0,1
1,0
0,1
1,0
0,1
1,0
0,2
2,0
2,0
1,0
0,1
0,6
0,1
1,0
41,34
1,0
0,1
1,0
38,41
7,0
1,0
0,5
0,36
0,2
1,0
1,0
1,45
0,1
5,0
4,0
1,0
1,0
2,0
0,1
0,1
0,1
0,1
5,41
0,1
1,0
0,8
0,1
1,0
0,1
0,12
17,0
1,0
0,3
1,0
0,1
5,0
0,2
0,1
0,2
0,2
0,2
1,0
1,0
0,1
0,28
0,2
0,28
1,0
1,0
0,1
0,1
1,0
0,1
0,1
1,0
0,2
0,9
0,12
1,0
1,0
3,35
1,0
0,1
0,3
1,0
0,1
0,1
2,0
0,2
0,36
0,2
1,0
13,0
2,0
0,1
0,5
1,0
0,1
0,3
0,1
0,1
0,27
0,2
11,0
0,1
3,43
1,0
1,0
0,1
0,2
1,0
0,5
1,0
0,3
6,33
1,0
0,5
0,1
2,0
0,4
0,1
1,0
1,0
0,38
2,0
1,0
0,1
0,2
0,1
0,1
5,33
0,1
1,0
0,3
2,44
1,0
1,0
1,0
2,0
1,0
0,3
0,1
0,1
0,1
0,10
0,29
1,0
0,2
0,30
6,42
0,3
0,1
0,1
0,2
1,0
0,1
1,0
1,0
0,1
1,0
6,0
0,43
0,1
0,42
0,1
0,1
1,0
1,0
0,1
1,0
0,3
1,0
1,0
0,1
0,1
0,1
0,1
56,46
0,38
0,1
0,6
1,0
0,1
1,0
0,42
0,29
1,0
0,7
0,45
1,0
0,1
1,0
0,1
13,0
31,34
0,1
1,0
0,45
0,40
0,5
0,1
0,2
0,42
1,0
35,35
0,1
0,1
0,1
0,2
48,38
1,0
0,5
0,5
1,0
2,0
0,1
1,0
0,34
0,1
32,42
1,0
10,0
0,2
33,44
0,11
1,0
0,1
1,0
5,0
0,15
0,1
1,0
0,1
0,3
1,0
1,0
1,0
0,28
0,1
0,1
0,1
2,29
0,1
1,0
1,0
0,3
0,1
0,6
2,0
9,0
0,2
0,7
1,0
1,0
0,5
0,1
0,3
0,1
0,1
0,1
1,0
1,0
0,2
0,35
0,1
0,8
2,0
0,1
0,1
0,1
0,1
1,0
0,35
0,1
3,0
0,1
0,3
0,1
0,38
0,1
0,40
3,0
1,0
0,1
2,0
0,1
0,2
1,0
0,2
0,4
29,42
0,43
0,2
0,1
2,0
2,0
0,1
3,0
7,0
0,1
2,0
0,7
0,6
0,1
5,42
1,0
1,0
0,26
0,4
0,35
11,35
36,44
1,0
3,0
7,36
1,0
0,1
0,16
0,1
0,10
1,0
0,2
0,3
7,0
6,0
0,1
0,1
1,0
0,5
0,2
0,1
0,52
0,1
1,0
0,1
0,3
10,0
0,29
0,20
0,1
0,1
1,0
0,1
0,2
1,0
1,0
0,1
1,0
0,3
0,37
0,2
0,3
1,0
0,1
1,0
0,2
0,25
0,1
0,18
0,1
0,6
0,1
0,4
0,1
0,1
1,0
0,20
3,0
12,0
0,4
0,1
4,0
0,1
0,5
1,0
0,34
0,34
0,31
0,1
8,38
36,49
4,45
0,2
0,42
3,43
1,0
17,0
1,0
0,2
0,1
1,0
0,2
1,0
2,0
0,1
44,46
0,1
1,0
0,1
0,1
0,1
1,0
0,20
1,0
17,0
0,1
0,2
0,1
0,1
5,46
3,28
0,4
1,0
1,0
2,0
0,1
0,1
1,0
2,41
25,0
1,0
1,0
0,2
2,0
0,1
0,1
0,4
1,0
0,1
0,1
0,1
1,0
2,0
0,1
1,0
1,0
0,1
0,1
39,36
1,0
0,1
1,0
0,1
0,31
1,0
0,2
0,2
1,0
2,0
0,5
0,6
0,17
0,1
1,0
0,2
0,1
0,43
0,14
0,32
0,1
0,1
0,1
0,28
1,0
0,6
0,31
3,0
1,0
0,6
0,1
0,3
0,1
0,1
0,1
0,1
39,0
0,1
0,4
0,1
0,1
1,0
0,12
1,0
0,1
2,0
3,0
0,3
1,0
3,0
0,35
7,0
1,0
0,1
0,1
0,50
0,1
0,1
1,0
1,0
0,1
1,0
2,0
0,9
0,1
5,42
0,1
0,31
0,2
1,0
1,0
1,0
1,0
1,0
0,1
0,2
8,0
0,6
0,28
0,2
1,0
0,1
1,0
0,2
5,0
1,0
0,45
1,0
0,2
0,39
0,1
0,1
0,1
1,0
0,32
1,0
2,0
0,1
0,39
1,0
1,0
1,0
0,6
0,3
1,0
1,0
1,0
0,24
0,1
0,2
1,0
0,4
1,0
0,33
0,2
0,9
45,32
0,2
1,0
0,2
0,1
0,39
0,5
7,0
0,7
2,0
0,6
3,0
0,41
16,0
0,3
0,1
0,1
1,0
1,34
4,0
0,1
0,2
1,0
2,0
0,7
0,3
1,0
1,0
0,1
37,41
0,1
7,0
0,7
0,4
0,7
2,0
0,3
0,35
1,0
1,0
0,39
30,49
1,0
0,1
4,36
1,0
0,46
0,5
2,0
0,53
0,2
1,0
43,49
39,43
25,34
4,0
0,1
2,0
39,0
1,0
0,1
0,2
0,9
0,41
1,0
1,0
0,39
0,2
0,2
0,24
0,30
0,1
2,0
0,43
0,1
1,0
0,2
0,1
1,0
0,41
0,3
0,1
0,1
0,1
0,11
0,1
1,0
0,36
1,0
1,0
1,0
1,0
1,0
6,0
0,1
0,1
1,0
3,38
0,3
1,0
0,39
8,54
0,1
0,1
0,39
0,6
5,0
0,1
0,4
5,28
0,1
0,2
0,1
0,1
0,1
0,2
1,0
0,9
0,3
0,3
1,0
42,49
7,31
0,1
0,1
0,9
1,0
3,0
1,0
1,0
1,0
0,3
0,1
0,11
0,2
0,6
1,0
1,0
1,0
3,38
0,34
2,0
0,30
0,39
0,1
1,0
1,0
0,1
0,45
0,30
0,34
1,0
0,2
0,1
0,1
0,38
0,1
1,0
0,4
0,31
0,38
0,1
0,5
0,6
0,1
0,1
0,40
0,7
28,44
0,2
0,1
0,41
0,1
1,0
1,0
0,1
4,0
2,0
1,0
7,39
0,28
1,0
1,0
2,0
0,7
0,29
1,0
2,0
2,0
0,1
3,0
0,47
0,1
0,35
1,0
0,3
1,0
0,1
0,8
0,63
1,0
0,3
1,0
0,7
1,0
0,24
39,0
0,13
0,1
0,3
0,32
0,2
0,2
1,0
0,1
1,0
1,0
0,1
0,4
31,42
0,36
0,1
0,1
0,5
6,0
0,2
1,0
0,5
3,0
40,56
0,1
0,1
0,2
0,1
1,0
0,1
0,6
0,35
0,1
0,2
2,0
0,1
0,3
1,0
0,1
1,0
0,1
31,32
0,1
0,1
0,7
0,7
8,0
1,0
1,0
1,0
0,3
1,0
2,0
8,43
1,0
1,0
2,36
1,0
2,0
0,7
1,0
1,0
1,0
1,0
0,32
6,0
1,0
0,1
0,2
0,1
1,0
1,0
2,0
0,20
1,0
0,1
1,0
1,0
0,1
0,2
0,1
1,0
0,2
1,0
0,34
0,1
0,43
1,0
1,36
1,0
1,0
0,1
2,0
0,1
0,1
0,1
0,1
0,46
2,0
0,1
1,0
0,23
0,5
1,0
0,1
1,0
1,0
0,1
1,0
0,1
0,1
1,0
0,1
0,1
1,0
1,0
0,3
5,0
0,4
3,39
0,3
2,53
0,4
0,26
0,7
1,0
1,0
0,1
0,37
0,1
0,5
1,0
2,0
4,0
9,0
1,0
0,33
0,1
0,34
2,0
20,0
0,27
0,1
16,0
0,4
1,0
1,0
1,0
18,0
7,44
2,37
0,1
0,1
2,0
0,3
0,24
0,1
1,0
1,0
0,4
1,0
0,1
1,0
0,1
5,34
0,1
1,0
1,0
0,1
0,1
7,0
0,1
2,36
0,1
1,0
1,0
0,1
1,0
0,1
40,34
1,0
1,0
0,1
0,43
9,0
0,5
2,0
0,1
0,27
1,0
0,3
1,0
0,1
0,1
0,1
0,1
1,0
0,31
0,28
39,33
1,0
1,0
1,0
0,7
2,0
0,2
0,1
7,0
1,0
1,0
0,42
2,0
0,1
0,1
3,0
0,1
0,41
1,0
0,29
0,1
0,5
0,1
1,0
0,1
0,2
1,0
0,4
1,0
2,0
0,1
1,0
0,8
0,3
0,7
0,2
0,1
0,28
4,37
0,6
3,0
0,1
0,32
0,1
33,37
0,6
5,42
0,1
0,2
1,0
0,32
0,1
3,0
0,1
0,1
0,1
0,46
1,0
1,0
0,2
0,40
0,10
0,1
0,7
0,4
0,1
0,1
1,0
0,2
1,0
2,0
0,1
1,0
0,1
9,0
0,1
31,30
0,3
0,1
34,44
0,4
0,4
0,8
1,0
1,0
0,6
0,4
0,3
0,1
1,0
0,1
0,27
1,0
0,2
42,37
0,29
1,0
1,0
0,4
0,4
0,1
1,0
0,3
1,0
1,0
1,0
0,1
0,1
1,0
0,1
0,8
0,2
1,0
1,0
1,0
0,2
1,0
1,0
0,2
2,0
0,1
0,1
1,0
0,4
2,38
0,1
0,1
0,1
2,0
7,44
43,28
0,1
1,0
0,10
1,0
0,13
0,29
0,1
0,1
0,7
1,0
0,1
0,7
37,32
0,35
0,1
5,0
0,1
0,7
7,43
49,42
9,0
0,30
0,8
1,0
0,34
1,0
0,3
1,0
0,41
0,27
1,0
1,0
3,0
0,38
0,7
1,0
0,1
2,0
1,0
2,0
0,1
0,17
0,1
1,0
0,9
1,0
0,1
0,6
0,1
0,1
14,34
0,2
0,1
0,1
0,2
0,3
0,2
0,1
0,2
0,6
0,1
0,7
0,5
0,2
1,0
0,3
1,0
0,1
0,3
0,32
0,7
0,1
0,2
0,3
0,1
0,36
40,39
0,11
1,0
0,1
0,2
0,33
0,1
0,1
2,0
0,3
0,22
0,2
0,8
1,0
0,1
2,0
0,1
1,0
0,7
2,0
1,0
2,0
7,0
0,1
1,0
43,44
2,0
1,0
2,0
0,1
0,3
0,32
0,1
0,1
0,1
2,0
0,1
0,4
0,1
0,3
1,0
0,1
0,36
0,2
0,4
0,28
0,6
0,4
0,1
1,0
41,34
1,36
0,19
0,1
1,0
1,0
4,0
0,1
1,0
2,0
0,4
0,37
1,0
0,1
0,1
0,1
0,1
1,0
0,1
0,30
0,2
0,1
5,0
0,37
0,48
0,37
36,50
1,0
0,38
0,33
0,1
0,2
1,0
0,10
0,1
1,0
1,0
0,4
0,1
3,35
5,0
0,3
0,1
0,41
1,0
1,0
35,37
6,0
1,0
0,1
0,4
0,1
1,0
1,0
0,7
0,3
1,0
0,2
0,26
0,2
1,0
33,35
1,0
0,1
0,41
2,0
0,1
0,3
0,16
0,22
0,1
27,0
0,2
0,41
0,1
0,1
1,0
0,6
1,0
2,0
1,0
0,2
1,0
3,0
0,2
0,6
7,0
6,0
0,1
32,41
2,0
0,2
0,1
0,1
0,1
1,0
0,33
1,0
0,1
1,0
1,0
0,1
3,0
0,1
2,0
1,0
0,1
1,0
0,1
0,1
0,1
1,0
2,0
11,0
0,1
0,2
0,10
0,9
0,1
1,0
1,0
0,5
0,1
7,50
0,1
2,0
0,1
0,2
3,0
0,3
0,1
2,0
0,44
0,3
0,1
0,1
0,1
0,1
1,0
1,0
0,3
0,1
1,0
1,0
0,7
0,3
0,1
2,0
0,51
0,4
0,1
0,11
0,49
0,1
0,41
1,0
5,0
1,0
0,1
0,5
2,40
0,26
2,0
0,39
0,2
2,0
1,0
0,36
0,25
1,0
0,6
0,32
1,0
0,29
0,3
0,1
1,0
1,0
3,0
0,4
3,36
0,2
1,0
0,2
0,2
0,5
1,0
0,1
0,1
0,5
0,4
0,9
2,0
1,0
0,1
0,4
0,1
0,2
1,0
0,8
1,0
2,0
12,0
0,16
1,0
3,0
0,1
1,0
1,0
0,2
0,39
0,2
0,12
0,3
2,40
0,4
1,0
1,0
0,3
1,0
0,2
2,0
0,1
0,4
4,0
0,8
0,1
1,0
3,0
0,11
0,48
0,2
0,1
0,1
0,1
0,7
33,0
0,3
0,1
1,0
0,28
0,27
1,0
9,0
0,1
1,0
0,41
0,1
0,7
0,12
0,1
5,0
0,11
0,5
0,1
0,6
1,0
2,0
2,0
0,1
0,1
33,0
0,1
25,0
1,0
14,0
40,36
1,0
1,0
49,39
1,0
3,0
2,0
0,9
0,5
4,42
0,37
0,4
0,5
0,6
0,3
1,0
13,0
0,5
16,0
0,1
0,33
1,0
0,2
0,1
0,23
0,2
9,0
0,1
0,28
11,52
0,5
1,0
1,0
1,0
0,3
0,1
1,0
1,0
1,0
0,3
0,44
0,22
0,8
0,4
0,2
0,28
0,5
1,0
0,1
2,0
0,2
0,27
0,8
0,6
8,0
0,1
1,0
37,42
0,1
6,0
1,0
0,1
0,1
2,0
0,1
0,6
2,0
0,4
1,0
0,2
0,1
0,11
1,0
1,0
0,2
1,0
0,1
1,0
