"S1","S2"
83,74
86,69
74,81
78,80
70,88
86,69
76,76
78,77
80,85
84,76
77,72
80,81
84,78
85,84
84,68
64,71
74,82
93,84
71,68
92,98
75,68
75,68
74,70
95,77
79,85
86,69
72,79
75,83
83,76
82,80
79,86
71,75
88,92
74,79
80,72
86,84
79,79
88,72
95,86
71,85
89,86
76,82
88,84
78,80
78,77
79,78
77,82
69,72
76,88
81,80
90,84
67,78
56,83
86,100
86,76
83,84
86,71
83,84
74,88
92,88
79,81
54,83
88,85
86,90
70,79
84,71
65,82
80,76
80,60
73,59
92,81
86,67
79,81
83,77
84,79
74,90
73,93
83,79
87,64
83,70
78,69
86,78
83,86
89,68
83,81
85,69
73,84
82,80
88,88
83,91
75,96
84,82
89,84
74,88
98,81
96,94
81,81
88,70
73,69
70,98
71,71
68,84
72,82
88,80
57,75
72,92
79,81
86,77
72,68
68,78
87,71
96,97
77,90
76,74
66,70
63,89
84,66
79,88
78,81
94,92
70,84
77,78
74,98
98,88
90,80
66,88
89,73
86,91
79,91
88,75
71,84
70,54
84,74
97,84
83,82
83,74
79,79
81,81
85,81
69,78
73,73
73,73
89,66
92,84
81,71
70,85
90,72
72,80
83,95
83,96
86,89
94,81
91,79
75,88
83,82
85,78
59,73
89,78
71,71
71,83
81,75
77,87
87,87
61,75
68,85
98,79
74,80
84,76
81,84
81,73
65,87
71,63
82,72
106,81
88,100
72,90
75,77
85,69
87,100
85,83
83,74
93,81
77,84
80,90
91,91
77,96
89,86
77,67
91,85
76,97
88,93
81,70
80,79
89,66
80,85
77,89
73,79
73,73
81,77
87,78
70,73
85,93
69,83
79,67
72,90
78,80
98,84
69,79
83,74
80,87
92,86
68,69
71,52
82,95
76,81
67,83
85,85
70,66
92,92
76,77
71,66
69,84
76,86
70,74
78,87
75,93
81,77
77,83
85,92
68,97
76,86
84,72
76,84
79,78
71,88
77,71
63,68
80,85
80,57
68,73
78,70
84,71
80,89
83,74
72,98
79,77
72,87
75,86
66,77
89,81
81,76
74,78
75,89
75,89
87,80
96,87
93,87
60,75
81,74
95,80
85,101
72,93
81,83
90,76
88,92
87,90
87,88
73,86
79,79
74,83
73,72
74,79
99,67
80,81
75,74
85,66
88,85
64,68
79,74
96,73
69,66
97,74
82,78
85,80
90,91
96,72
83,74
79,79
81,82
80,88
78,79
73,71
88,77
78,81
93,93
97,78
94,64
84,82
72,70
86,65
85,96
78,93
76,80
76,80
82,73
87,76
71,81
92,82
90,58
103,82
94,67
76,82
76,78
77,87
71,75
78,70
68,90
91,83
95,74
83,86
59,80
80,68
87,82
97,93
85,88
91,83
64,76
82,75
87,61
90,77
70,82
83,84
72,86
74,76
72,106
80,82
89,88
84,83
80,72
66,94
88,75
98,77
90,67
78,85
75,86
82,84
81,84
76,86
75,79
83,93
71,97
70,77
79,75
84,91
88,84
66,80
77,92
76,77
70,68
84,80
75,86
79,76
74,86
71,84
78,65
80,80
80,80
64,72
77,78
76,75
77,70
91,87
66,86
77,80
80,70
69,88
78,98
86,78
91,67
80,68
70,87
54,94
85,83
72,79
81,98
85,79
75,66
72,76
85,76
85,76
81,80
85,87
92,84
89,83
83,70
72,67
74,80
83,83
73,86
75,87
81,77
94,68
81,77
94,88
77,81
79,85
82,60
77,84
79,62
80,80
73,75
93,63
70,76
86,78
88,72
76,71
101,80
89,86
88,77
86,76
71,93
65,77
79,96
79,89
76,82
86,86
67,85
83,100
89,94
85,78
86,94
77,67
79,90
94,71
90,69
73,66
97,78
81,80
91,95
85,84
73,82
73,77
81,79
79,76
75,70
75,77
77,82
80,74
81,78
79,88
78,78
69,84
76,91
80,72
94,74
84,75
71,74
90,73
88,97
85,82
72,72
83,67
93,94
81,81
75,64
73,85
79,79
76,85
72,88
74,83
79,69
88,74
103,76
88,95
76,72
85,84
65,63
85,70
74,73
93,88
89,67
51,83
71,81
60,80
82,76
81,87
98,78
64,72
78,74
82,73
100,62
73,85
88,92
85,103
78,90
88,85
77,90
76,82
90,78
76,87
94,92
100,76
76,81
70,78
99,95
88,89
76,74
86,78
83,69
80,82
61,75
106,80
83,68
87,79
70,77
85,86
85,81
73,72
92,79
64,76
79,88
93,75
89,83
92,98
82,77
75,73
94,80
83,79
86,69
97,88
79,72
68,80
87,84
81,80
75,92
88,65
71,86
73,79
69,82
84,94
76,91
77,83
81,67
89,75
88,80
79,68
97,83
81,73
67,78
78,91
76,83
92,82
79,83
78,82
74,77
74,74
85,80
89,76
79,78
81,72
70,79
98,69
98,69
87,88
88,79
91,88
63,83
74,79
81,85
88,79
71,78
72,89
77,80
74,89
84,70
85,66
76,80
84,76
74,77
80,71
78,72
95,86
59,75
73,98
79,90
73,76
80,87
78,75
78,77
93,83
74,73
67,75
72,81
74,87
74,87
80,89
91,86
75,90
89,95
87,82
77,76
58,88
75,71
66,85
88,80
82,90
71,85
102,86
92,80
86,90
91,85
84,72
81,66
84,92
73,75
83,78
89,89
83,93
85,86
73,73
88,68
68,69
88,97
85,82
85,99
95,81
97,83
65,57
84,83
94,77
68,80
59,94
86,69
79,89
76,98
77,82
75,89
82,77
91,74
74,78
78,87
63,85
73,79
84,88
77,81
91,80
76,84
82,92
78,80
81,77
70,72
93,77
72,71
88,70
79,80
73,91
83,83
82,92
80,95
82,94
61,67
75,71
68,97
78,82
77,68
76,95
80,83
74,96
95,89
65,76
79,78
78,76
80,64
100,71
73,79
67,98
87,78
83,87
87,86
80,90
89,91
76,84
65,99
89,68
91,70
72,80
74,88
82,93
57,87
84,76
90,81
65,78
62,83
78,95
66,71
86,73
64,91
73,72
89,82
91,71
83,82
71,77
68,82
66,78
85,70
65,74
86,90
82,84
80,91
61,83
83,83
88,83
79,68
86,90
89,86
74,84
75,103
84,74
84,80
67,74
81,83
82,75
88,75
73,72
85,90
80,84
64,83
66,83
80,86
85,78
77,81
85,82
86,79
79,91
87,80
81,73
78,70
61,78
94,76
84,78
71,68
84,76
68,99
82,79
65,88
76,77
84,81
81,101
91,98
89,80
88,86
74,66
84,80
78,72
96,82
76,73
72,72
87,95
83,68
97,79
70,75
71,75
70,74
70,67
102,64
73,66
73,81
67,74
75,83
73,75
79,75
75,92
76,83
84,81
93,75
75,72
71,77
76,84
77,82
93,93
92,68
88,79
89,84
103,76
85,93
74,76
86,65
88,63
77,81
108,58
73,70
77,87
64,74
92,85
87,74
65,94
84,64
85,92
71,81
68,69
63,80
96,85
85,83
79,77
82,92
85,90
70,96
77,75
82,83
71,70
88,80
76,87
77,89
87,80
81,85
88,78
85,77
88,91
82,77
81,69
84,67
69,91
92,80
97,64
67,83
75,66
60,98
96,82
105,85
73,85
79,66
82,73
86,67
79,85
84,87
82,89
79,98
97,80
69,76
85,62
88,75
85,84
94,98
78,64
76,94
74,93
78,66
69,85
84,85
85,88
95,64
73,79
96,61
74,85
83,87
87,95
87,69
79,67
79,88
75,81
75,81
84,64
79,76
77,88
97,89
79,65
70,80
73,77
71,78
69,77
91,69
72,77
79,69
63,79
82,63
94,75
88,71
82,77
74,66
92,78
78,85
92,70
78,88
73,72
69,78
69,74
78,87
61,85
74,73
69,76
87,78
78,83
73,73
79,76
75,78
68,82
83,87
72,75
90,74
82,89
80,90
63,91
80,79
86,89
78,86
78,76
85,69
90,74
92,87
87,87
88,79
81,66
73,82
87,81
80,63
86,78
83,99
77,63
72,83
82,84
79,70
77,84
87,62
83,78
79,85
75,84
93,97
86,76
81,78
66,77
97,82
88,77
74,86
86,74
79,76
69,73
97,93
79,82
83,68
73,81
76,80
70,95
66,69
76,78
71,82
88,66
82,74
85,86
86,70
76,77
96,77
86,66
84,71
79,81
92,71
92,76
73,86
89,76
82,75
84,88
72,94
83,81
71,84
78,62
87,87
76,82
70,83
64,91
64,91
91,92
82,84
88,81
76,79
82,92
86,88
84,73
78,80
78,73
78,73
65,85
90,75
72,67
95,86
74,82
78,90
90,90
96,93
86,75
87,85
86,83
76,77
70,90
73,96
84,85
70,83
79,78
78,70
72,75
79,81
79,100
71,72
89,67
76,85
82,80
90,88
76,74
65,74
79,74
87,78
78,88
92,87
83,89
97,88
86,68
85,96
97,86
78,76
82,83
80,66
89,67
90,66
90,83
93,78
76,78
82,80
82,72
87,80
70,64
81,82
98,81
73,69
82,75
76,79
95,90
84,73
72,71
66,94
93,76
76,71
81,84
78,75
65,86
69,85
92,77
87,87
79,87
67,71
67,109
87,77
97,98
81,84
84,75
77,88
87,68
69,80
70,85
95,87
88,80
73,75
82,71
67,85
60,62
89,95
81,97
70,69
100,78
62,77
83,77
88,69
67,77
84,75
71,74
72,81
78,77
76,81
94,66
82,64
88,83
87,99
85,84
72,91
80,80
73,85
84,59
69,72
69,78
81,96
73,95
83,89
66,70
66,91
68,80
86,71
92,86
79,89
92,71
73,80
72,87
72,75
76,88
90,86
80,74
86,94
83,89
83,89
86,79
72,83
74,89
87,80
84,68
73,77
82,69
98,89
76,81
83,82
69,73
72,86
83,80
97,82
68,75
93,83
79,84
68,84
86,74
76,84
67,93
78,77
81,91
78,85
83,69
78,74
76,88
72,76
80,89
73,73
100,81
61,83
84,78
91,80
93,91
90,77
90,74
99,83
96,80
79,67
80,80
89,81
79,76
87,71
75,74
94,74
71,81
84,82
91,79
81,94
71,74
100,86
86,79
59,82
76,71
66,69
71,69
71,88
76,86
72,70
67,83
94,82
75,86
68,83
89,76
82,82
82,77
89,77
73,71
74,79
77,83
82,81
80,75
75,89
83,92
77,68
82,93
78,88
81,88
72,78
92,75
80,93
75,87
77,91
83,92
86,67
73,90
78,70
88,90
67,78
75,92
73,76
85,78
64,75
86,77
90,75
71,69
83,100
73,69
87,84
71,97
86,70
71,80
71,95
87,94
70,92
81,90
83,63
89,92
91,67
80,79
64,71
94,79
73,94
80,70
98,76
84,84
85,64
71,77
88,93
68,93
71,67
82,71
90,82
98,73
91,71
71,75
90,79
86,95
84,72
93,75
87,84
71,81
84,72
68,72
63,67
102,77
84,74
72,73
78,60
79,78
87,81
86,90
101,94
85,83
83,71
77,72
75,67
88,66
79,85
85,68
71,89
75,90
78,78
72,75
89,78
80,71
82,78
81,83
93,81
75,76
74,94
94,89
87,83
76,80
79,68
86,89
90,82
83,74
70,70
77,85
77,90
98,71
78,89
92,80
79,92
76,66
77,92
74,79
67,79
59,70
79,80
90,91
76,83
85,75
87,55
77,79
66,77
88,79
72,78
80,90
65,77
88,91
91,56
76,68
81,64
83,93
90,79
83,74
76,100
75,64
87,71
60,79
88,81
89,82
81,68
73,96
80,85
78,86
83,75
102,71
83,72
70,77
80,102
68,76
81,84
83,69
93,78
84,86
94,96
74,89
86,82
76,71
89,75
72,82
94,77
103,79
83,74
66,88
87,67
75,79
89,62
79,87
64,68
93,63
83,69
92,81
73,104
94,85
67,75
71,93
78,82
86,71
85,71
86,72
86,90
76,64
75,66
89,80
84,77
83,83
84,92
84,75
83,76
76,79
81,79
82,86
65,68
81,92
95,92
82,91
83,72
89,85
84,91
77,81
83,67
77,69
90,81
73,77
76,83
77,75
94,59
74,86
76,71
79,80
81,85
89,80
90,78
94,64
89,70
75,68
86,78
77,68
87,98
89,85
71,85
69,87
82,86
87,70
86,93
83,86
79,80
85,88
78,82
77,72
74,79
77,67
68,69
74,86
68,97
85,80
90,87
94,71
85,89
84,83
84,79
72,73
75,74
80,91
87,78
78,79
64,66
83,94
77,89
77,90
88,97
88,72
86,83
73,89
64,82
88,93
79,84
83,79
99,95
69,88
80,80
85,78
81,61
82,69
78,85
79,83
95,77
88,75
80,95
90,76
88,67
86,80
80,71
89,73
91,80
77,75
73,95
77,92
72,86
80,89
93,75
89,86
74,75
87,68
80,80
72,63
83,93
74,78
74,104
73,70
80,78
79,86
84,86
75,87
82,67
90,89
65,76
80,88
86,78
72,70
83,67
74,84
61,83
74,97
79,87
80,76
70,81
75,72
80,90
69,75
80,83
74,72
83,93
81,79
81,77
88,87
73,84
71,66
80,96
101,99
78,80
93,97
75,73
85,79
83,85
85,80
85,73
91,77
84,76
74,75
81,89
81,62
67,72
69,88
81,96
78,78
68,67
84,79
75,76
75,67
77,85
70,90
78,77
88,90
70,75
72,80
77,84
79,98
88,83
80,79
75,84
74,89
84,71
76,72
87,71
91,87
91,87
87,72
75,65
79,87
78,77
73,79
79,77
74,77
89,70
85,81
80,90
94,74
79,82
79,72
71,80
87,76
79,71
72,76
87,76
86,87
79,77
62,89
56,65
67,74
92,83
75,72
73,84
79,82
77,69
80,78
82,87
82,81
88,77
92,90
73,74
81,77
93,77
96,72
81,87
90,67
70,63
79,78
66,70
91,97
88,95
70,82
60,72
90,73
92,73
83,79
69,76
82,84
81,63
65,87
69,81
80,61
76,82
77,75
90,81
88,74
73,81
77,83
97,79
79,85
70,85
77,95
78,75
87,85
78,77
82,79
82,84
76,78
80,76
76,69
74,73
77,107
85,75
81,76
72,65
92,68
86,83
62,75
88,80
87,83
60,89
69,77
97,89
73,93
88,78
70,83
84,79
71,69
88,99
81,83
81,75
75,64
85,92
72,81
63,87
90,87
75,78
90,75
75,77
85,78
85,86
81,80
78,80
71,79
78,84
72,71
71,68
60,78
66,86
87,88
94,85
76,77
105,78
68,77
68,77
90,81
80,91
73,83
87,80
85,66
77,85
84,85
78,74
77,71
63,83
73,80
80,70
76,82
84,98
86,77
85,69
88,87
111,79
95,77
78,87
65,77
100,94
87,76
91,83
89,83
76,71
77,89
90,73
68,94
85,67
86,94
66,75
86,70
66,82
85,82
86,98
68,80
75,86
79,74
69,88
82,84
77,69
77,79
75,71
95,69
69,84
73,84
78,76
81,87
71,69
69,58
87,85
60,93
88,77
83,80
77,93
88,76
83,75
74,79
73,83
71,78
74,84
83,83
80,71
87,83
87,73
89,71
77,76
83,66
73,79
67,77
75,87
85,85
72,88
71,81
72,89
69,74
88,93
72,81
72,72
56,69
78,74
69,87
59,81
86,72
71,71
85,68
74,82
76,73
64,92
78,92
79,67
62,71
88,78
76,80
85,85
80,64
79,69
94,67
92,71
86,64
68,62
91,76
82,75
88,94
68,79
90,67
77,80
77,93
83,78
78,100
81,68
77,77
77,77
87,73
89,71
77,79
74,66
83,76
85,84
76,88
74,78
83,76
72,95
75,81
89,91
93,81
87,76
79,78
75,70
77,63
68,83
82,66
82,89
84,105
89,73
77,85
77,90
87,77
99,71
85,77
98,94
79,75
81,71
79,79
88,75
77,88
76,80
62,101
88,99
83,74
78,82
78,77
81,72
87,92
66,86
95,95
81,103
69,83
76,85
75,80
95,70
94,81
78,89
74,91
79,67
78,86
89,74
87,73
84,100
80,81
70,88
88,89
79,81
84,96
85,70
73,77
77,69
88,84
77,67
71,89
85,88
73,89
64,76
81,81
79,69
83,98
91,85
61,89
76,70
76,70
82,56
84,73
80,78
91,82
72,82
86,84
78,84
94,91
95,70
82,74
78,67
90,77
88,82
70,94
84,102
87,69
73,81
66,78
73,91
84,71
76,83
78,80
71,79
75,95
81,84
100,88
81,93
74,83
80,100
82,80
86,90
82,79
74,77
70,76
71,75
80,62
78,90
91,71
67,73
93,81
86,80
62,89
80,80
107,76
89,67
78,76
67,85
80,67
87,80
74,86
81,67
65,95
76,94
82,74
93,66
85,76
92,73
75,86
73,67
77,83
68,80
99,76
85,86
94,62
70,78
76,78
84,83
87,76
89,88
79,81
78,96
67,71
87,72
64,99
85,86
62,82
71,84
90,81
73,87
80,64
89,91
75,68
79,77
80,74
69,72
68,86
84,63
84,81
103,85
80,92
79,63
63,87
101,69
75,86
92,73
91,105
87,73
86,85
64,83
85,103
83,104
101,66
82,87
77,74
92,76
75,71
77,78
61,83
84,77
74,76
68,72
66,84
71,91
78,68
78,74
81,78
111,90
78,88
89,95
82,92
83,77
73,87
76,61
88,81
65,85
83,85
73,99
80,96
72,84
73,79
91,79
78,89
90,63
79,75
71,92
62,70
81,72
96,92
67,91
81,79
88,84
97,90
81,71
82,83
78,85
82,84
74,71
91,87
68,74
78,89
74,83
84,90
73,88
85,76
77,95
86,87
82,87
81,79
73,85
85,62
87,79
79,61
76,90
78,79
80,81
92,72
84,87
73,72
80,69
83,90
72,74
85,73
74,68
96,80
61,95
92,74
85,69
92,86
86,71
88,78
67,82
78,85
96,86
78,88
80,90
68,82
93,89
74,70
80,81
87,90
90,83
84,78
76,95
76,71
86,84
83,79
66,88
91,77
78,82
84,89
73,88
106,75
94,86
83,80
71,69
95,77
74,74
73,84
110,72
93,87
95,60
87,75
89,82
94,77
94,77
74,85
88,75
85,68
75,88
65,80
84,76
70,90
80,88
67,78
82,95
60,92
77,80
80,98
70,65
89,82
75,72
93,80
86,72
78,84
85,82
73,85
81,77
70,83
98,89
91,72
77,77
70,66
75,70
72,87
85,80
94,93
82,75
81,68
82,76
83,85
88,106
84,86
90,81
75,76
70,85
57,74
80,71
92,98
87,65
61,62
84,72
77,76
73,81
82,67
73,80
86,93
96,67
67,77
75,91
80,75
87,73
88,84
93,76
73,87
70,80
89,88
70,109
69,82
94,78
70,94
92,78
86,75
70,87
84,84
72,61
64,75
86,87
74,97
95,89
81,71
65,95
86,72
78,86
82,98
70,87
80,89
75,69
61,88
83,81
76,76
76,77
83,83
67,91
74,90
72,72
70,86
78,82
71,92
77,102
72,72
77,97
72,76
86,86
87,71
83,86
85,90
87,91
70,78
63,78
72,85
83,76
91,68
87,80
65,87
65,85
88,91
85,102
64,74
75,72
75,72
91,84
79,92
80,63
89,70
83,72
74,80
95,77
78,89
74,75
84,80
77,71
85,80
72,87
95,82
89,74
100,76
71,77
83,80
81,91
91,65
79,84
73,91
79,84
76,74
80,71
71,74
69,74
68,81
82,76
88,86
84,59
88,89
85,70
87,84
97,83
83,90
74,60
80,66
77,80
79,81
78,70
76,80
98,74
86,83
89,80
83,72
76,56
72,94
79,73
81,74
90,84
84,74
87,100
86,72
72,81
73,80
70,85
74,84
80,76
68,83
69,88
78,93
78,71
77,73
60,76
86,90
71,77
87,82
88,96
73,91
84,86
84,84
97,83
72,66
74,88
88,78
89,75
75,78
99,96
85,90
72,81
92,85
81,84
80,83
84,77
92,68
67,95
79,68
103,74
87,75
69,88
87,70
75,75
96,81
100,86
61,87
76,71
82,68
82,72
69,81
83,97
81,87
87,73
75,82
69,73
82,76
86,79
98,89
82,78
77,88
72,76
85,77
86,85
82,85
95,85
79,71
71,77
67,81
78,77
105,75
71,86
73,80
76,75
82,87
89,81
86,76
92,82
66,68
77,82
82,84
74,80
83,80
67,77
74,73
74,66
80,67
77,86
86,73
72,72
77,98
76,81
85,69
79,84
67,74
71,104
70,80
84,87
74,79
79,85
87,85
82,80
88,78
83,87
80,90
68,69
73,75
80,84
87,87
87,79
76,78
80,86
81,71
79,74
79,88
76,79
72,80
80,79
83,90
77,66
84,78
85,89
85,72
82,75
90,70
82,77
92,69
81,66
78,88
79,69
61,93
77,68
94,73
59,73
70,70
75,77
90,89
79,84
69,88
75,101
71,86
69,88
63,84
90,83
92,76
89,90
85,75
86,91
69,67
81,79
78,80
84,80
76,62
68,86
82,96
94,73
81,82
80,80
76,81
68,86
78,99
81,87
81,87
65,72
69,85
72,82
71,98
87,75
76,95
70,113
65,74
88,79
82,62
91,77
88,78
93,65
85,83
77,91
99,77
90,83
69,77
62,80
88,76
56,66
79,75
86,74
64,71
83,82
84,67
81,92
80,72
89,91
74,81
77,85
76,79
82,77
77,80
77,74
90,88
75,92
87,88
78,79
79,78
74,85
86,75
81,74
83,87
79,67
97,80
74,71
87,80
88,90
92,79
70,90
91,67
73,81
87,75
78,72
73,78
71,73
60,75
91,95
92,95
87,90
85,78
82,72
72,76
85,86
73,76
81,86
66,87
74,67
78,70
93,72
82,67
85,62
72,68
82,81
79,72
72,72
68,84
86,72
73,88
72,97
81,72
68,78
75,88
84,69
79,74
64,99
80,72
65,75
92,84
81,84
70,87
89,75
67,95
77,81
78,74
87,78
84,78
81,81
87,89
76,97
76,69
85,85
72,86
75,66
86,58
97,85
60,76
83,81
82,87
82,87
77,70
94,72
71,92
77,77
86,96
95,76
60,76
84,59
76,96
74,59
92,77
74,74
82,81
78,94
72,74
93,89
70,67
77,79
66,80
83,84
83,81
101,81
82,80
69,99
88,90
93,72
97,89
65,75
82,98
87,79
77,85
91,76
82,85
87,82
93,69
88,94
69,94
89,84
88,86
68,86
75,88
91,84
81,74
82,77
83,96
85,91
77,71
91,66
74,76
96,80
87,68
74,80
91,78
87,75
91,86
83,72
88,82
78,77
74,85
83,86
78,85
73,71
80,83
89,77
76,69
88,80
87,82
87,82
87,82
81,85
81,71
86,67
67,82
82,76
73,70
89,93
60,77
75,82
75,70
90,91
88,72
75,67
78,95
87,71
69,94
79,71
81,78
64,83
67,70
70,83
83,78
81,70
78,80
76,99
76,77
75,79
71,80
97,72
77,86
64,81
79,72
93,70
84,81
64,74
78,68
82,72
79,76
71,78
78,71
75,77
75,66
82,76
84,93
79,78
73,90
93,85
75,76
93,86
79,89
70,86
62,75
84,79
69,77
81,92
71,78
81,74
78,72
80,82
88,76
84,65
81,81
78,77
81,78
76,86
80,76
72,102
84,98
72,62
78,84
84,79
84,87
98,82
79,90
83,57
88,83
68,84
77,75
70,82
73,81
87,106
87,82
96,94
82,69
71,90
95,87
79,62
95,81
86,75
73,91
97,76
94,86
94,78
65,94
80,84
74,75
83,89
96,73
88,89
77,76
76,82
89,85
74,78
89,61
72,71
83,76
75,79
75,92
74,64
72,90
78,81
70,94
85,72
73,80
85,76
92,72
81,79
80,77
70,79
74,86
76,78
85,78
89,79
82,72
69,73
71,80
88,87
65,82
86,93
69,68
69,85
78,67
87,99
86,75
75,83
79,83
85,74
81,70
73,72
74,71
65,74
73,70
88,90
84,78
85,80
67,84
71,91
81,67
91,92
74,89
74,92
69,89
87,80
71,74
70,94
87,86
87,70
87,64
74,90
63,63
86,88
82,73
72,70
77,62
75,67
91,80
80,88
66,71
73,80
70,70
76,60
77,95
81,86
65,67
93,91
65,78
85,84
74,78
81,76
76,79
77,79
95,88
94,91
74,95
73,71
82,102
94,90
79,82
80,78
79,82
79,77
89,91
74,75
70,88
72,87
86,78
82,85
79,85
58,63
79,86
72,84
84,76
68,83
101,67
64,92
83,83
73,91
77,84
89,85
67,85
76,86
61,83
59,76
87,73
78,84
75,86
90,88
80,79
72,88
69,86
92,88
74,71
95,80
74,78
73,85
88,88
67,77
83,64
77,98
71,78
87,77
84,79
77,84
85,86
67,83
85,95
69,80
75,92
74,84
77,78
86,92
84,80
80,95
58,80
65,85
79,74
87,69
86,75
90,90
96,74
64,74
81,86
99,66
87,89
104,70
95,84
84,83
85,74
79,75
81,81
77,85
74,76
73,68
83,70
81,80
71,87
81,80
71,86
70,85
73,92
96,77
62,83
83,71
98,93
94,72
93,92
72,71
95,97
84,89
75,67
79,86
74,80
58,91
79,93
95,76
62,80
86,70
75,75
93,74
76,76
77,73
61,88
88,72
98,86
73,77
90,81
83,86
63,73
76,80
71,76
97,78
67,74
82,57
90,70
83,70
80,67
87,78
82,73
61,68
75,92
87,87
88,78
69,81
84,93
73,76
80,95
80,95
89,77
89,80
82,78
71,90
99,86
69,84
76,80
93,85
80,78
80,80
91,80
80,78
80,70
82,78
75,75
80,83
75,79
90,82
81,72
86,79
80,87
74,84
74,83
73,68
96,70
92,97
88,73
79,71
56,72
79,82
98,78
84,82
86,77
95,73
71,89
83,89
82,79
73,78
72,79
93,86
73,66
77,78
99,84
86,75
78,74
77,81
72,72
68,96
72,86
102,73
77,82
70,78
86,69
70,89
76,79
97,72
88,74
64,72
76,74
84,101
66,78
66,78
76,76
83,91
91,94
90,60
91,84
91,81
76,84
86,90
82,79
92,77
89,75
99,93
91,77
77,97
79,61
66,82
79,68
80,70
78,90
89,67
92,86
86,90
74,90
70,73
75,83
82,82
87,76
69,71
69,84
92,100
90,75
80,90
72,82
85,92
69,88
63,100
80,73
71,73
68,88
94,65
74,88
84,79
89,77
88,84
88,84
87,62
69,74
91,81
83,82
77,77
74,83
78,77
86,70
84,69
72,93
76,90
77,69
95,81
86,91
92,73
87,79
77,79
69,94
88,77
79,88
66,85
79,83
90,65
68,83
83,77
85,78
74,73
75,85
95,75
78,93
84,82
77,72
69,81
73,72
85,82
87,88
70,75
62,86
60,61
79,82
102,75
87,85
78,80
91,80
66,73
74,69
90,82
79,91
87,69
92,93
90,85
64,90
77,87
66,98
80,80
103,77
79,70
85,71
87,95
72,68
78,78
61,62
64,69
81,81
85,70
66,96
77,88
71,68
88,84
77,80
74,77
86,77
71,75
85,93
107,86
86,76
82,84
66,75
71,80
92,81
75,82
79,87
76,70
81,72
66,96
74,70
86,72
93,93
85,84
88,79
87,89
81,67
68,83
87,101
81,90
79,95
80,82
60,70
73,77
86,88
82,79
81,90
80,87
78,84
73,71
82,85
92,79
82,96
91,66
79,76
77,90
97,93
83,76
84,82
87,84
85,66
90,84
82,76
89,79
83,73
66,62
73,84
69,80
67,75
73,81
80,81
78,89
80,97
93,86
71,78
75,87
80,71
79,68
74,77
94,71
97,77
78,67
79,98
86,64
81,79
90,89
82,91
84,71
72,91
70,86
74,81
85,65
78,67
87,76
76,64
72,71
83,67
83,88
69,87
91,76
72,76
96,72
75,75
76,76
83,77
91,89
87,76
75,64
99,73
73,65
78,77
77,96
80,67
72,95
81,88
69,79
72,79
78,61
79,96
76,76
85,81
85,78
86,101
81,86
88,81
74,101
66,85
85,72
76,92
87,89
86,77
72,79
89,70
76,76
85,72
95,75
61,80
90,77
76,85
79,81
62,65
77,75
83,80
77,70
91,77
73,81
84,94
72,89
85,62
81,85
69,66
83,94
86,82
84,84
